0x17c
0x188
0x206
0x311
0x47a
0x5f4
0x67c
0x6f0
0x72e
0x796
0x7b4
0x7f0
0x84a
0x906
0xaee
0xcc6
0xfeb
0x10e2
0x1100
0x115a
0x1190
0x11f3
0x1202
0x12d9
0x1357
0x1415
0x141c
0x1456
0x148f
0x1496
0x16ba
0x1714
0x1761
0x1797
0x180c
0x1894
0x19fc
0x1a34
0x1a77
0x1ad8
0x1b8e
0x1bbe
0x1be9
0x1c88
0x1d0e
0x1d40
0x1d50
0x1d9f
0x1de4
0x1eb6
0x1ed4
0x1fb4
0x20b1
0x21f1
0x23e6
0x24c4
0x24ce
0x2528
0x26f4
0x2705
0x273a
0x281c
0x2862
0x29d4
0x2a17
0x2a39
0x2a51
