0x15	0x3735	64
0x15	0x3761	20
0x15	0x3635	320
0x17d	0x3735	320
0x17d	0x3761	276
0x17d	0x3835	64
0x236	0x656639	320
0x29b	0x3035	2147483647
0x29b	0x3036	2147483646
0x29b	0x3235	2147483135
0x29b	0x3535	2147482367
0x29b	0x3735	2147481855
0x29b	0x3761	2147481811
0x29b	0x3835	2147481599
0x29b	0x3930	2147481348
0x29b	0x3932	2147481346
0x29b	0x3964	2147481296
0x29b	0x3635	2147482111
0x29b	0x66666666666666	12341
0x29b	0x653263643765	12341
0x29b	0x31383265	1321729487
0x29b	0x3464	2147482576
0x29b	0x656639	2140850683
0x29b	0x313436313061	12341
0x29b	0x6663653561	12341
0x29b	0x6465	2147470287
0x29b	0x6635	2147469823
0x29b	0x363030	2143944708
0x29b	0x34386333303534	12341
0x29b	0x383135363562	12341
0x29b	0x66386233353136	12341
0x29b	0x3135	2147483391
0x29b	0x6335	2147470591
0x29b	0x336435	2144127999
0x29b	0x663035	2140798975
0x29b	0x643335	2140929279
0x29b	0x393235	2143747583
0x29b	0x3335	2147482879
0x29b	0x353038	2144010236
0x29b	0x3635363562	12341
0x29b	0x36303031	1238368259
0x29b	0x35373630316631	12341
0x29b	0x356236313136	12341
0x29b	0x393239633931	12341
0x29b	0x363131	2143944451
0x29b	0x383438	2143812604
0x29b	0x363132	2143944450
0x29b	0x383338	2143812860
0x29b	0x333335	2144140543
0x29b	0x30393838	1338439676
0x29b	0x6331	2147470595
0x29b	0x66623936346137	12341
0x29b	0x356435	2143996927
0x29b	0x343235	2144075263
0x29b	0x666535	2140785407
0x29b	0x663135	2140798719
0x29b	0x643435	2140929023
0x29b	0x653235	2140863999
0x29b	0x623839313835	12341
0x29b	0x35623835363131	12341
0x29b	0x39633930363131	12341
0x29b	0x383938	2143811324
0x29b	0x33353766653562	12341
0x29b	0x66666631393136	12341
0x29b	0x6135	2147471103
0x29b	0x6535	2147470079
0x29b	0x64356236313235	12341
0x29b	0x64356236313239	12341
0x29b	0x34613339333134	12341
0x29b	0x6462	2147470290
0x29b	0x63333738646161	12341
0x29b	0x3338	2147482876
0x2e8	0x66666666666666	320
0x2e8	0x653263643765	320
0x2e8	0x313436313061	320
0x2e8	0x6663653561	320
0x2e8	0x34386333303534	320
0x2e8	0x383135363562	320
0x2e8	0x66386233353136	320
0x2e8	0x3635363562	320
0x2e8	0x35373630316631	320
0x2e8	0x356236313136	320
0x2e8	0x393239633931	320
0x2e8	0x66623936346137	320
0x2e8	0x623839313835	320
0x2e8	0x35623835363131	320
0x2e8	0x39633930363131	320
0x2e8	0x33353766653562	320
0x2e8	0x66666631393136	320
0x2e8	0x64356236313235	320
0x2e8	0x64356236313239	320
0x2e8	0x34613339333134	320
0x2e8	0x63333738646161	320
0x741	0x3235	320
0x741	0x3335	64
0x741	0x3338	61
0xd5b	0x6635	320
0xf3f	0x3235	64
0xf3f	0x3135	320
0x134d	0x3835	2147483647
0x134d	0x3930	2147483396
0x134d	0x3932	2147483394
0x134d	0x3964	2147483344
0x134d	0x66666666666666	14389
0x134d	0x653263643765	14389
0x134d	0x31383265	1321731535
0x134d	0x656639	2140852731
0x134d	0x313436313061	14389
0x134d	0x6663653561	14389
0x134d	0x6465	2147472335
0x134d	0x6635	2147471871
0x134d	0x363030	2143946756
0x134d	0x34386333303534	14389
0x134d	0x383135363562	14389
0x134d	0x66386233353136	14389
0x134d	0x6335	2147472639
0x134d	0x336435	2144130047
0x134d	0x663035	2140801023
0x134d	0x643335	2140931327
0x134d	0x393235	2143749631
0x134d	0x353038	2144012284
0x134d	0x3635363562	14389
0x134d	0x36303031	1238370307
0x134d	0x35373630316631	14389
0x134d	0x356236313136	14389
0x134d	0x393239633931	14389
0x134d	0x363131	2143946499
0x134d	0x383438	2143814652
0x134d	0x363132	2143946498
0x134d	0x383338	2143814908
0x134d	0x333335	2144142591
