0x31a
0x361
0x39e
0x499
0x4df
0x825
0xbac
0xe8a
0xe8f
0xecc
0xed5
0x104d
0x106c
0x10be
0x1196
0x11a1
0x11e7
0x131f
0x146e
0x14fe
0x15bc
0x165c
0x16ea
0x1a86
0x1adf
0x1b7a
0x1bd8
0x1c67
0x1d6a
0x1f43
0x1f5d
0x1f77
0x201a
0x2090
0x213e
0x2350
0x24ea
0x271c
0x2759
0x28b0
0x2cb0
0x2de7
0x2e97
0x2eb1
0x2ecb
0x3256
0x32dc
0x334c
0x34d4
0x3586
0x378a
0x3800
0x38ac
0x395c
0x3a40
0x3d2e
0x3d58
0x3e81
0x3f34
0x3fc2
0x4018
0x40e8
0x41a8
0x4262
0x4284
0x4314
0x4592
0x45b4
0x4627
