0x10d
0x123
0x130
0x144
0x4f7
0x5ec
0x9af
0xaa4
0xe3f
0xf34
0xf52
0xf63
0xf82
0x102c
0x10b0
0x11f8
0x1402
0x143a
0x144a
0x14ae
0x14b7
0x14be
0x155e
0x1744
0x1856
0x18c1
0x18de
0x1ceb
0x1d43
