0x9e
0x104
0x215
0x2a4
0x2a6
0x2bc
0x416
0x564
0xad1
0xdcf
0xdee
0x1322
0x1374
0x1406
0x1478
0x14ba
0x1592
0x187a
0x1a1b
0x1cdb
0x2296
0x23f0
0x27b7
0x2968
0x2a08
0x2a8c
0x3171
0x33e4
0x341d
0x3449
0x3450
0x346a
0x347a
0x34b0
0x34c6
0x34d0
0x34d5
0x34dc
0x34ec
0x35ee
0x3a0b
0x3ba8
0x3c7a
0x3d79
0x3e79
0x3f9d
0x3fb6
0x3fdf
0x4331
