0x9f
0x7c0
0x8ea
0x936
0x992
0xac6
0xb2e
0xb6e
0xbf8
0xc3a
0xc7d
0xc8a
0xcf8
0xdc8
0xe72
0xe92
0xef0
0xfa2
0xfec
0xffe
0x104e
0x1074
0x117c
0x11de
0x1362
0x1404
0x141a
0x146c
0x14ca
0x151c
0x1793
0x17d6
0x18c3
0x198a
0x1a73
0x1b7a
0x1bdc
0x1c1e
0x1cb4
0x1ce9
0x1d44
0x1e22
0x205b
0x22fb
0x2387
0x2447
0x24a6
0x256a
0x25cd
0x269d
0x26bd
0x2741
0x2919
0x293b
