0x9e
0x1ff
0x284
0x5ce
0x806
0x836
0x900
0x9b6
0xa0c
0x1050
0x107a
0x1288
0x12e0
0x1339
0x140c
0x1444
0x1454
0x1483
0x148e
0x149e
0x1550
0x1560
0x17db
0x1831
0x1852
0x1894
0x1a4e
0x1ab4
0x1c07
0x1c1e
0x1d82
0x1f89
0x210e
0x2296
0x254e
0x272f
0x2ebb
0x2f48
0x31df
0x32c5
0x3468
0x3705
0x38a0
0x38dc
0x3a06
0x3ccd
0x3fb3
0x4127
