0x145	0x6135	320
0x33b	0x6435	320
0x33b	0x6565	16
0x1143	0x3635	320
0x1143	0x3761	20
0x150b	0x30353738303633	320
0x150b	0x64393433363934	320
0x150b	0x63383331353032	320
0x150b	0x31303631306139	320
0x150b	0x65356230343934	320
0x150b	0x63333738646161	320
0x15fb	0x306435	320
0x1611	0x306135	320
0x1643	0x323335	320
0x16a4	0x3761	320
0x176	0x30353738303633	320
0x176	0x64393433363934	320
0x176	0x63383331353032	320
0x176	0x31303631306139	320
0x176	0x65356230343934	320
0x176	0x63333738646161	320
0x5c2	0x3033	320
0x72e	0x30353738303633	320
0x72e	0x64393433363934	320
0x72e	0x63383331353032	320
0x72e	0x31303631306139	320
0x72e	0x65356230343934	320
0x72e	0x63333738646161	320
0xd5e	0x393235	946026339
0xdfc	0x3033	320
0xe10	0x30353738303633	320
0xe10	0x64393433363934	320
0xe10	0x63383331353032	320
0xe10	0x31303631306139	320
0xe10	0x65356230343934	320
0xe10	0x63333738646161	320
0x1374	0x3033	320
0x1452	0x3033	320
0x1592	0x6435	315
0x1592	0x6430	320
0x1592	0x6565	11
0x15b0	0x6565	320
0x164c	0x30353738303633	320
0x164c	0x64393433363934	320
0x164c	0x63383331353032	320
0x164c	0x31303631306139	320
0x164c	0x65356230343934	320
0x164c	0x63333738646161	320
0x167a	0x30353738303633	320
0x167a	0x64393433363934	320
0x167a	0x63383331353032	320
0x167a	0x31303631306139	320
0x167a	0x65356230343934	320
0x167a	0x63333738646161	320
