0x8b
0x150
0x1f5
0x22b
0x2ff
0x31d
0x479
0x515
0x585
0x6c1
0x750
0x7c2
0x965
0xc10
0xc9a
0xd54
0xe2a
0xe81
0xf94
0x1051
0x105f
0x10fc
0x1118
0x12bc
0x12de
0x12e3
0x1331
0x13d1
0x13d8
0x141f
0x1485
0x148c
0x14a5
0x14ae
0x155e
0x19e1
0x19ea
0x19f9
0x1a51
0x1af2
0x2036
0x222e
0x2354
0x263e
0x2e94
0x2ec7
0x3116
0x3170
0x31af
0x3361
