0x659	0x659	0x1	0	31
0x65e	0x65e	0x1	0	31
0x699	0x699	0x1	0	31
0x78d	0x78d	0x1	0	31
0x874	0x874	0x1	0	31
0x882	0x882	0x1	0	31
0x913	0x913	0x1	0	31
0x927	0x927	0x1	0	31
0x995	0x995	0x1	0	31
0x9ed	0x9ed	0x1	0	31
0xa0a	0xa0a	0x1	0	31
0xba2	0xba2	0x1	0	31
0xcab	0xcab	0x1	0	31
0xcb9	0xcb9	0x1	0	31
0xe58	0xe58	0x1	0	31
0xe66	0xe66	0x1	0	31
0xef2	0xef2	0x1	0	31
0x8d1	0x8d1	0x2	0	31
0x91d	0x91d	0x2	0	31
0x51f	0x4ec	0x3	0	19
0x7dd	0x7aa	0x3	0	19
0x849	0x816	0x3	0	19
0xc80	0xc4d	0x3	0	19
0xd8f	0xd5c	0x3	0	19
0xe2d	0xdfa	0x3	0	19
