0x0	30
0x3f	22
0xd	34
0x55	11
0x7b	11
0xcc	6
0xe3	6
0x13c	6
0x153	6
0x18d	6
0x1a4	6
0x1c8	6
0x1f3	6
0x20a	6
0x235	6
0x260	6
0x277	6
0x2c9	6
0x335	6
0x34c	6
0x390	6
0x3ad	6
0x3bf	6
0x3e1	6
0x43e	6
0x455	6
0x499	6
0x53c	6
0x7fa	6
0x866	6
0x87e	228
0x8f3	16
0x930	19
0xa11	65
0xad1	108
0xc9d	6
0xcb5	228
0xd3b	16
0xdac	6
0xe4a	6
0xe62	228
0xed5	16
0xf2b	5031
0x665	0
0x6a0	0
0x889	0
0x99c	0
0xcc0	0
0xd10	0
0xe6d	0
0x7f	23
0x59	23
0xc2	1
0xd0	42
0x113	79
0xe7	63
0x4b5	541
0x140	42
0x183	1
0x157	63
0x4e6	270
0x191	42
0x1be	1
0x1a8	57
0x7a4	270
0x1cc	17
0x1d5	50
0x808	25
0x1f7	17
0x200	1
0x810	270
0x20e	17
0x217	50
0x90d	231
0x239	17
0x242	50
0x91a	215
0x264	42
0x2a7	62
0x27b	63
0x920	237
0x2cd	17
0x2d6	101
0x9e7	500
0x319	44
0x2fe	26
0x339	42
0x37c	1
0x350	63
0xa75	358
0x434	1
0x394	56
0x3b1	38
0x3c3	70
0x3e5	200
0xc47	270
0x442	42
0x485	1
0x459	63
0xd56	270
0x4b3	1
0x49d	57
0xdf4	270
0x540	5366
0x60b	741
0x666	521
0x6a1	16003
0x79e	17
0xef0	5235
0x7fe	5025
0x86a	12
0x90a	11
0x88a	1283
0x8fc	33
0x870	234
0x938	522
0x9e2	17
0x99d	299
0xa6b	27
0xa21	292
0xb3e	21042
0xca1	12
0xd52	13
0xcc1	325
0xd11	807
0xd44	33
0xca7	234
0xdb0	5278
0xe4e	12
0xeec	13
0xe6e	1083
0xede	33
0xe54	234
0xf17	15
0xf16	1
0xf1c	10
0xf3e	12
0xf3a	14
0xf22	26
0xf82	12
0xfa0	12
0xfa3	12
0xfa6	12
0xfa9	12
0xf97	12
0xf9a	12
0xf9d	12
0xf85	12
0xf88	12
0xf8b	12
0xf8e	12
0xf91	12
0xf94	12
0xc4	22
0x134	22
0x185	22
0x1c0	22
0x1eb	22
0x202	22
0x22d	22
0x258	22
0x2c1	22
0x32d	22
0x37e	40
0x436	22
0x487	40
0x1e	22
0x29	22
0x34	22
0x4a	22
0x65	22
0x70	22
0x8b	22
0x96	22
0xa1	22
0xac	22
0xb7	22
0x307	49
0xefe	83
