0x5d
0x9c
0x2ac
0x2bc
0x4e2
0x7fe
0x931
0xdc4
0xdd4
0xf5a
0x11b1
0x12ad
0x1358
0x139c
0x13be
0x13ea
0x1404
0x145a
0x1496
0x14de
0x153a
0x157e
0x15ba
0x15ea
0x168a
0x176e
0x179e
0x17c8
0x18b7
0x1962
0x1a38
0x1acc
0x1b06
0x1d71
0x1d8e
0x1dca
0x1e0b
0x1e5b
0x1e8a
0x1edd
0x1f3b
0x1f97
0x2001
0x2040
0x218c
0x2200
0x2232
0x225c
0x2268
0x23e5
0x24c2
0x2702
0x2814
0x284e
0x2959
0x2a98
0x2b01
0x2d69
0x2dba
0x2de6
0x2fa0
0x3078
0x3098
0x3176
0x31e8
0x3270
0x330a
0x334b
0x3374
0x33d3
0x34ab
0x3528
0x3546
0x3560
0x357c
0x358c
0x364e
0x36a2
0x36e9
0x37c8
0x386a
0x38b2
0x393a
0x39ba
0x3a3a
0x3ac0
0x3c01
0x3cea
0x3d16
0x3dd8
0x3e4d
0x3e6a
0x3e9d
0x3ee3
0x3f21
0x3f40
0x3f47
0x3f8f
0x3fe5
0x409f
0x42ba
0x44ca
0x46b2
0x474f
0x47ca
0x48b6
0x4b84
0x4bae
0x4c70
0x4cd9
0x4e96
0x4eb2
0x4f6f
0x5032
0x5110
0x518c
0x521f
0x524b
0x538c
0x5444
0x5462
0x547c
0x5498
0x5512
0x5560
0x557e
0x5598
0x55b4
0x5672
0x56c6
0x56f4
0x5704
0x57a4
0x57f2
0x5826
0x5904
0x59f6
0x5a59
0x5b1a
0x5c3b
0x5c6d
