0x137
0x165
0x568
0x660
0x6a8
0x6b2
0x6bb
0x6da
0x11bb
0x17ad
0x1832
0x1837
0x1a7a
0x1b1a
0x1b9e
0x1d06
0x20a5
0x2138
0x22b7
0x2563
0x258f
0x25c8
0x2618
0x2623
0x263a
0x277b
0x28cd
0x2906
0x2a64
0x2b36
0x2bad
0x2bd6
