0x14b
0x163
0x190
0x1ca
0x250
0x2df
0x2fb
0x377
0x393
0x423
0x5c1
0x5d3
0x5f2
0x624
0x668
0x66d
0x6ab
0x6c9
0x6ce
0x6d7
0x6f5
0x6fd
0x759
0x78d
0x7d1
0x7ef
0x81c
0x823
0x867
0x9ba
0xaff
0xb1b
0xb8b
0xc83
0xced
0xd6b
0xd9b
0xf32
0xf50
0x107e
0x129f
0x12d5
0x132f
0x1352
0x1430
0x145a
0x1464
0x1490
0x14e1
0x14e8
0x155a
0x165b
0x1822
0x1861
0x18b3
0x18d6
0x192b
0x1a57
0x1a79
0x1a92
0x1aa1
0x1aa9
