0x0	27
0x3f	22
0x60	22
0xb	45
0xe1	6
0x10a	6
0x11f	6
0x148	6
0x15d	6
0x186	6
0x1bd	6
0x212	6
0x245	6
0x26e	6
0x2d8	6
0x301	6
0x356	6
0x3b5	241
0x3c7	448
0x4e5	14
0x4f7	797
0x532	6
0x59d	5245
0x5f6	347
0x761	48
0x7bb	6
0x942	6
0x99d	6
0x3dc	0
0x7d9	0
0xce	1
0xd7	1
0x378	14
0xe5	15
0xed	50
0x53c	15
0x10e	15
0x116	1
0x547	273
0x123	15
0x12b	50
0x5d9	215
0x14c	15
0x154	1
0x5df	23
0x161	15
0x169	50
0x7c5	215
0x18a	49
0x1a0	50
0x7cb	235
0x1c1	15
0x1c9	62
0x7f0	15
0x216	15
0x21e	50
0x808	215
0x23c	1
0x249	15
0x251	50
0x80e	15
0x272	49
0x288	79
0x813	541
0x2dc	15
0x2e4	50
0x857	15
0x305	15
0x30d	62
0x863	251
0x35a	15
0x362	50
0x888	38
0x39c	34
0x3af	17
0x4d9	226
0x40a	5241
0x3dd	55
0x404	14
0xa2c	5235
0x41e	10675
0x4cf	28
0x37f	38
0x4ed	26
0x4ec	1
0x8a9	21
0x537	1
0x536	1
0x5d6	1
0x757	26
0x67d	17
0x749	1
0x732	55
0xa58	5235
0x5eb	29
0x7c0	1
0x797	797
0x7bf	1
0x7da	55
0x8a5	17
0x8b4	5350
0x9a6	169
0x8fe	799
0xa0f	10252
0x946	799
0x9a1	1
0xa07	14
0xa53	15
0xa52	1
0xa7f	15
0xa7e	1
0xae9	12
0xaec	12
0xaef	12
0xaf2	12
0xaf5	12
0xaf8	12
0xafb	12
0xafe	12
0xb01	12
0xb04	12
0xb07	12
0xb0a	12
0xb0d	12
0xb10	12
0xda	19
0x103	19
0x118	19
0x141	19
0x156	19
0x17f	19
0x1b6	19
0x20b	19
0x234	15
0x23e	19
0x267	19
0x2d1	19
0x2fa	19
0x34f	19
0x4a	22
0x55	22
0x6b	22
0x76	22
0x81	22
0x8c	22
0x97	22
0xa2	22
0xad	22
0xb8	22
0xc3	22
0xcf	15
0xd8	1
0x3a7	214
0x3eb	452
0x538	13
0x5d7	9
0x661	483
0x683	10698
0x740	5020
0x74a	31
0x7c1	13
0x7e8	222
0x9a2	13
0xa0c	12
0xa2a	9
0xa3a	83
0xa66	83
0xa93B0xa3a	5031
0xa84B0xa3a	10
0xaa6B0xa3a	12
0xaa2B0xa3a	14
0xa8aB0xa3a	26
0xa93B0xa66	5031
0xa84B0xa66	10
0xaa6B0xa66	12
0xaa2B0xa66	14
0xa8aB0xa66	26
