0x41e	0x441
0x8f2	0x913
0x914	0x93c
0x336	0x3670x336
0x391	0x3670x391
0x405	0x3670x405
0x3e1	0x3ff0x3e1
0x5eb	0x3ff0x5eb
0x8e4	0x3ff0x8e4
