0x68a	0x67e	0x322	0x316	0x68aB0x322
0x709	0x67e	0x322	0x316	0x709B0x322
0x74b	0x67e	0x322	0x316	0x74bB0x322
0x789	0x67e	0x322	0x316	0x789B0x322
0x72c	0x67e	0x322	0x316	0x72cB0x322
0x67e	0x67e	0x322	0x316	0x67eB0x322
0x6d9	0x67e	0x322	0x316	0x6d9B0x322
0x703	0x67e	0x322	0x316	0x703B0x322
0x72d	0x67e	0x322	0x316	0x72dB0x322
0x74f	0x67e	0x322	0x316	0x74fB0x322
0x759	0x67e	0x322	0x316	0x759B0x322
0x799	0x67e	0x322	0x316	0x799B0x322
0x7ba	0x67e	0x322	0x316	0x7baB0x322
0x6ec	0x67e	0x322	0x316	0x6ecB0x322
0x6f6	0x67e	0x322	0x316	0x6f6B0x322
0x7d40x67e	0x67e	0x322	0x316	0x7d40x67eB0x322
0x16b2B0x799	0x67e	0x322	0x316	0x16b2B0x799B0x322
0x16d30x16b2B0x799	0x67e	0x322	0x316	0x16d30x16b2B0x799B0x322
0x1725B0x16b2B0x799	0x67e	0x322	0x316	0x1725B0x16b2B0x799B0x322
0x1716B0x16b2B0x799	0x67e	0x322	0x316	0x1716B0x16b2B0x799B0x322
0x171cB0x16b2B0x799	0x67e	0x322	0x316	0x171cB0x16b2B0x799B0x322
0x7f70x1716B0x16b2B0x799	0x67e	0x322	0x316	0x7f70x1716B0x16b2B0x799B0x322
0x17550x1716B0x16b2B0x799	0x67e	0x322	0x316	0x17550x1716B0x16b2B0x799B0x322
