0x146	0x185	0	0x144
0x14d	0x185	4	0x147
0x154	0x185	36	0x14e
0x17a	0x185	68	0x155
0x1a5	0x1c8	0	0x1a3
0x1b6	0x20f	0	0x1af
0x289	0x2ba	0	0x543
0x293	0x2ba	32	0x28e
0x29b	0x2ba	64	0x297
0x2a0	0x2ba	96	0x54d
0x2b0	0x2ba	128	0x2ab
0x423	0x434	0	0x421
0x42b	0x434	32	0x945
0x4fc	0x50f	96	0x1414_0x0V0x4b1
0x503	0x50f	128	0x12d2V0x4b1
0x51b	0x524	32	0x517
0x51f	0x524	0	0x27a
0x536	0x53b	0	0x524
0x5a9	0x5e8	0	0x5a7
0x5b0	0x5e8	4	0x5aa
0x5b7	0x5e8	36	0x5b1
0x5dd	0x5e8	68	0x5b8
0x601	0x666	0	0x5ff
0x608	0x666	4	0x602
0x60f	0x666	36	0x609
0x635	0x666	68	0x610
0x65b	0x666	100	0x636
0x699	0x6d8	0	0x697
0x6a0	0x6d8	4	0x69a
0x6a7	0x6d8	36	0x6a1
0x6cd	0x6d8	68	0x6a8
0x717	0x720	0	0x712
0x71c	0x720	32	0x718
0x731	0x736	0	0x720
0x7a8	0x7b1	0	0x7a3
0x7ad	0x7b1	32	0x7a9
0x847	0x886	0	0x845
0x84e	0x886	4	0x848
0x855	0x886	36	0x84f
0x87b	0x886	68	0x856
0x8ad	0x8ec	0	0x8ab
0x8b4	0x8ec	4	0x8ae
0x8bb	0x8ec	36	0x8b5
0x8e1	0x8ec	68	0x8bc
0x932	0x937	0	0x920
0x95b	0x964	0	0x956
0x960	0x964	32	0x95c
0x97a	0x9b9	0	0x978
0x981	0x9b9	4	0x97b
0x988	0x9b9	36	0x982
0x9ae	0x9b9	68	0x989
0xa02	0xa67	0	0xa00
0xa09	0xa67	4	0xa03
0xa10	0xa67	36	0xa0a
0xa36	0xa67	68	0xa11
0xa5c	0xa67	100	0xa37
0xa6e	0xa7a	0	0xa69
0xa75	0xa7a	32	0xa6f
0xa82	0xbd6	0	0xa80
0xa82	0xbeb	0	0xa80
0xa85	0xaba	0	0x9c9
0xa90	0xac6	0	0xa8a
0xa99	0xacd	0	0xa93
0xaa1	0xaf1	0	0xa9a
0xaa8	0xaf8	0	0xa6a
0xab4	0xab8	0	0xa7a
0xb49	0xb52	0	0xb44
0xb4e	0xb52	32	0xb4a
0xb63	0xb68	0	0xb52
0xbd9	0xc15	0	0x9c9
0xbe3	0xc15	32	0xbde
0xbe9	0xc15	64	0xbe5
0xc29	0xc32	0	0xc24
0xc2e	0xc32	32	0xc2a
0xc49	0xc52	0	0xc44
0xc4e	0xc52	32	0xc4a
0xc63	0xc68	0	0xc52
0xcba	0xcbf	0	0xca5
0xcec	0xcf1	0	0xcdb
0xd22	0xd87	0	0xd20
0xd29	0xd87	4	0xd23
0xd30	0xd87	36	0xd2a
0xd56	0xd87	68	0xd31
0xd7c	0xd87	100	0xd57
0xddb	0xde0	0	0xdc9
0xe00	0xe04	0	0xded
0xe57	0xe5c	0	0xe42
0xf1b	0xf20	0	0xf09
0xf37	0xf3c	0	0xf25
0xf58	0xf5d	0	0xf46
0xf8d	0xf92	0	0xf7c
0xfa5	0xfaa	0	0xf93
0xfc1	0xfc6	0	0xfaf
0xfd9	0xfde	0	0xfc7
0xff8	0xffd	0	0xfe7
0x1010	0x1015	0	0xffe
0x104e	0x108d	0	0x104c
0x1055	0x108d	4	0x104f
0x105c	0x108d	36	0x1056
0x1082	0x108d	68	0x105d
0x10a8	0x10e7	0	0x10a6
0x10af	0x10e7	4	0x10a9
0x10b6	0x10e7	36	0x10b0
0x10dc	0x10e7	68	0x10b7
0x1527	0x1550	0	0x1525
