0x1f3	0x1fd	0	19
0x8f1	0x8fb	0	19
0xacb	0xad3	0	0
0xada	0xadf	1	1
0xaff	0xb09	0	19
0xb25	0xb2f	0	19
0xb78	0xb84	0	19
0xb99	0xba3	0	19
0x112c	0x1136	0	19
0x1558	0x1562	0	19
0x1769V0x16d6V0xe92	0x1773V0x16d6V0xe92	0	19
0x78cV0x322	0x796V0x322	0	19
0x762V0x322	0x76cV0x322	0	19
0x172fV0x16b2V0x799V0x322	0x1734V0x16b2V0x799V0x322	0	1
0x1741V0x16b2V0x799V0x322	0x174bV0x16b2V0x799V0x322	0	19
