0x12e
0x179
0x1f8
0x37f
0x419
0x4af
0x550
0x557
0x5d6
0x5db
0x6a6
0x6ad
0x6e4
0x72c
0x805
0xb29
0xb86
0xbca
0xc1a
0xcdb
0xd73
0xf4f
0x1032
0x112e
0x13a7
0x14d7
0x15c4
0x15ee
0x15fe
0x1628
0x1716
0x1723
0x1764
