0x1e9
0x958
0xc36
0x110c
0x1250
0x1356
0x13af
0x164f
0x16d0
0x190d
0x195a
0x1aeb
0x1b5d
0x1c92
0x1e82
0x1ea3
0x20a4
0x20b2
0x21af
0x2332
0x26cf
0x2a05
0x2b8f
0x2fe9
0x3280
0x32de
0x34fa
0x3572
0x3a67
0x3ea9
0x3f43
0x3f6e
