0x12f
0x170
0x1f5
0x239
0x259
0x272
0x33d
0x3a8
0x428
0x57d
0x5e1
0x625
0x65c
0x663
0x6a4
0x6ab
0x6d0
0x6d7
0x7ea
0x7fd
0x881
0x8a7
0x8e5
0x9b7
0x9dd
0xab9
0xb67
0xc1a
0xcb2
0xe57
0xecd
0xfd1
0x1028
0x1116
0x1136
0x11e3
0x121c
0x130d
0x1346
0x13b7
0x142a
0x1456
0x1466
0x1476
0x1592
0x15a2
0x15a4
0x15bc
0x15d0
0x15e8
0x16d6
0x176b
0x17a8
0x17d9
0x189c
0x18ec
0x190a
0x1981
0x1c1c
0x1c6e
0x1c7f
0x1ca4
0x1db8
0x1f22
0x1f81
0x2057
0x2090
0x2143
0x217c
0x21a8
0x21c2
0x21e0
0x2388
0x25e5
0x2839
0x290e
0x2994
0x29c1
