0x4	0x12b	0	0	32
0x4	0x155	0	0	32
0x145	0x15a	0	0	32
0x14b	0x15a	32	0	32
0x195	0x1a3	0	0	32
0x1b8	0x1c6	0	0	32
0x1db	0x1e9	0	0	32
0x1fe	0x20c	0	0	32
0x230	0x23e	0	0	32
0x26b	0x279	0	0	32
0x297	0x2a5	0	0	32
0x2f8	0x306	0	0	32
0x35d	0x36b	0	0	32
0x3b9	0x3c7	0	0	32
0x3ef	0x3fb	0	0	32
0x3f5	0x3fb	32	0	32
0x420	0x42c	0	0	32
0x426	0x42c	32	0	32
0x4ad	0x4c2	0	0	32
0x4b3	0x4c2	32	0	32
0x535	0x541	0	0	32
0x53b	0x541	32	0	32
0x81b	0x827	0	0	32
0x821	0x827	32	0	32
0x991	0x99f	0	0	32
0x9ca	0x9d6	0	0	32
0x9d0	0x9d6	32	0	32
0x9fa	0xa06	0	0	32
0xa00	0xa06	32	0	32
0xa2c	0xa38	0	0	32
0xa32	0xa38	32	0	32
0xbff	0xc51	0	0	32
0xc05	0xc51	32	0	32
0xc21	0xc51	64	0	32
0xc2d	0xc51	96	0	32
0xc33	0xc51	128	0	32
0xce8	0xcf4	0	0	32
0xcee	0xcf4	32	0	32
0xd44	0xd50	0	0	32
0xd4a	0xd50	32	0	32
0xd8a	0xd96	0	0	32
0xd90	0xd96	32	0	32
0xdb0	0xdbc	0	0	32
0xdb6	0xdbc	32	0	32
0xddf	0xde4	0	0	32
0xe94	0xf03	0	0	32
0xeb0	0xf03	32	0	32
0xeb6	0xf03	64	0	32
0xed2	0xf03	96	0	32
0xede	0xf03	128	0	32
0xee4	0xf03	160	0	32
0xf2c	0xf38	0	0	32
0xf32	0xf38	32	0	32
0xf87	0xf93	0	0	32
0xf8d	0xf93	32	0	32
0xfdb	0xfe7	0	0	32
0xfe1	0xfe7	32	0	32
0xffc	0x1008	0	0	32
0x1002	0x1008	32	0	32
0x1041	0x108c	0	0	32
0x1052	0x1057	0	0	32
0x10bf	0x10cb	0	0	32
0x10c5	0x10cb	32	0	32
0x10e0	0x10ec	0	0	32
0x10e6	0x10ec	32	0	32
0x111e	0x112a	0	0	32
0x1124	0x112a	32	0	32
0x1150	0x1212	0	0	32
0x1156	0x1212	32	0	32
0x115c	0x1212	64	0	32
0x1178	0x1212	96	0	32
0x1184	0x1212	128	0	32
0x119b	0x1212	160	0	32
0x11cb	0x1212	192	0	32
0x11dc	0x11e1	0	0	32
0x121d	0x1229	0	0	32
0x1223	0x1229	32	0	32
0x1294	0x1299	0	0	32
0x1304	0x1310	0	0	32
0x130a	0x1310	32	0	32
0x132f	0x133b	0	0	32
0x1335	0x133b	32	0	32
0x1390	0x1395	0	0	32
0x1455	0x146a	0	0	32
0x145b	0x146a	32	0	32
0x148c	0x1498	0	0	32
0x1492	0x1498	32	0	32
0x1948	0x194d	0	0	32
0xc75	0xc8f	0	0	160
0xc75	0xc8f	160	0	160
0x4da	0x4f2	0	0	320
0x67c	0x694	0	0	320
0x7d4	0x7ec	0	0	320
0x91d	0x935	0	0	320
0xaa8	0xac0	0	0	320
0xaed	0xb05	0	0	320
0xb5a	0xb72	0	0	320
0xc3c	0xc51	160	0	320
0xcae	0xcc6	0	0	320
0xeed	0xf03	192	0	320
0xc3c	0xc8f	160	160	192
