0x0	27
0xb	39
0xf4	11
0x106	829
0x40b	11
0x501	17
0x6a3	17
0x6ce	14
0x7fb	315
0x944	230
0xa48	19
0xa69	19
0xb14	5019
0xbaf	17
0xbbd	1786
0xe4f	5036
0xf20	352
0xf7d	981
0x1038	248
0x11c2	248
0x12b0	5036
0x1320	11
0x1351	15721
0x13ad	5036
0x1416	1069
0x147c	528
0x15ca	5256
0x163d	246
0x16e8	222
0x16fd	5033
0x1795	252
0x18a3	252
0x1964	5036
0xf8	4
0x15e	1
0x15b	1
0x176	1
0x7c4	142
0x18e	50
0x1b1	50
0xa91	220
0x1d4	50
0xb38	220
0x1f7	50
0xb42	220
0x21a	1
0xadf	139
0x229	50
0xb2e	220
0x255	1
0x66e	139
0x264	50
0xa88	220
0x290	50
0xf0e	24
0x2bc	1
0xa9a	139
0x2f1	50
0x44	22
0xb9e	20
0x31d	1
0x3c8	324
0x335	1
0x90f	139
0x356	50
0x9e7	412
0x382	1
0xb4c	139
0x3a3	1
0x4ca	142
0x3b2	50
0xb24	220
0x40f	348
0x4c4	17
0x4c3	1
0x4fb	17
0x12db	327
0x667	3
0x509	17
0x514	316
0x669	15
0x556	15
0x55e	51
0x1777	236
0x69d	17
0x7bf	3
0x6ab	17
0x6b6	15
0x7c1	11
0x6be	234
0x6d7	234
0x6d5	3
0x153d	15
0x6ec	5498
0x7f5	17
0x909	3
0x83c	442
0x90b	13
0x857	45
0x93e	17
0x9a0	3
0x956	5034
0x9a2	11
0x968	806
0xa50	264
0xa7f	25
0xa75	20
0xac9	17
0xada	3
0xb0e	17
0xb20	3
0xb7b	17
0xb99	3
0xba9	17
0xf05	1
0xbb7	17
0x16d7	20
0xca0	149
0xf06	23
0xcd3	23
0xd33	17
0xf04	1
0xe08	5038
0xe39	28
0xe38	1
0xe1a	26
0xe64	971
0xe46	26
0xe60	14
0xf1a	17
0x12d4	3
0x12d3	1
0x1076	2100
0x104b	58
0x1059	250
0x1200	16420
0x11d5	58
0x11e3	250
0x1289	95
0x12c6	28
0x12c5	1
0x12a7	26
0x12c1	14
0x12d6	17
0x1324	321
0x1535	23
0x13fd	264
0x13c3	5484
0x13c2	1
0x13a4	26
0x13be	14
0x1534	1
0x1507	10496
0x16d2	1
0x1580	17
0x1592	1
0x1554	234
0x15c4	17
0x15e3	234
0x1593	234
0x1614	20
0x1637	17
0x16cd	12
0x1546	231
0x16e2	17
0x1771	1
0x16f6	20
0x171b	448
0x1710	5017
0x1747	17
0x1768	20
0x1772	17
0x1878	15
0x1880	1
0x1885	236
0x1938	5295
0x1979	1
0x195b	26
0x1975	14
0x19b6	12
0x19b9	12
0x19bc	12
0x19bf	12
0x19c2	12
0x19c5	12
0x19c8	12
0x19cb	12
0x19ce	12
0x19d1	12
0x19d4	12
0x19d7	12
0x19da	12
0x19dd	12
0x19e0	12
0x19e3	12
0x19e6	12
0x19e9	12
0x160	49
0x178	49
0x1a4	25
0x1c7	25
0x1ea	25
0x20d	25
0x21c	25
0x23f	49
0x257	25
0x27a	49
0x2a6	49
0x2be	127
0x307	49
0x31f	49
0x337	73
0x36c	49
0x384	73
0x3a5	25
0x19ef	1
0x19f4	1
0x19f9	1
0x19fe	1
0x1a03	1
0x1a08	1
0x1a0d	1
0x1a12	1
0x1a17	1
0x1a1c	1
0x1a30	1
0x1a35	1
0x39	22
0x4f	22
0x5a	22
0x65	22
0x70	22
0x7b	22
0x86	22
0x91	22
0x9c	22
0xa7	22
0xb2	22
0xbd	22
0xc8	22
0xd3	22
0xde	22
0xe9	22
0xfc	25
0x15c	9
0x444	11322
0x50f	13
0x551	13
0x6b1	13
0x6e7	13
0x837	13
0x852	13
0x951	13
0xacf	5019
0xadc	11
0xb22	9
0xb81	5009
0xb9b	11
0xcdb	335
0xd39	10888
0xdf8	5041
0xe17	9
0xe23	5049
0x1030	22
0x106d	24
0x11ba	22
0x11f7	24
0x1284	13
0x138c	83
0x1563	46
0x1586	30
0x15a3	251
0x15f2	251
0x161b	46
0x16d3	14
0x1734	430
0x174d	5257
0x178c	26
0x1881	13
0x189a	26
0x197c	13
0x1533	1
0x197a	3
0x9a5B0x501	311
0x9e2B0x501	17
0x9a5B0x6a3	311
0x9e2B0x6a3	17
0x9a5B0xb9e	311
0x9e2B0xb9e	17
0x9a5B0x16d7	311
0x9e2B0x16d7	17
0x9a5B0x178	311
0x9e2B0x178	17
0x1980B0x16e8	30
0x198fB0x16e8	12
0x1980B0x16fd	30
0x198fB0x16fd	12
