0x84b	0x84b	0x0	0	31
0xa8e	0xa8e	0x0	0	31
0x1356	0x1356	0x0	0	31
0x6c6	0x6c6	0x1	0	31
0x6df	0x6df	0x1	0	31
0x6f4	0x6f4	0x1	0	31
0x722	0x722	0x1	0	31
0x844	0x844	0x1	0	31
0x949	0x949	0x1	0	31
0xa97	0xa97	0x1	0	31
0x154c	0x154c	0x1	0	31
0x155a	0x155a	0x1	0	31
0x159b	0x159b	0x1	0	31
0x15b0	0x15b0	0x1	0	31
0x15d1	0x15d1	0x1	0	31
0x15e9	0x15e9	0x1	0	31
0x15ff	0x15ff	0x1	0	31
0x1647	0x1647	0x1	0	31
0xb35	0xb35	0x106	0	31
0x1722	0x1722	0x106	0	31
0x172a	0x172a	0x106	0	31
0x1743	0x1743	0x106	0	31
0x1757	0x1757	0x106	0	31
0xb2b	0xb2b	0x105	0	31
0x173b	0x173b	0x105	0	31
0xb3f	0xb3f	0x107	0	31
0x16ee	0x16ee	0x107	0	31
0xb49	0xb49	0x108	0	31
0x1376	0x1376	0x104	0	31
0x1380	0x1380	0x104	0	31
0x13e2	0x13e2	0x104	0	31
0x14a4	0x14a4	0x104	0	31
0x1783	0x1783	0x104	0	31
0x17a5	0x17a5	0x104	0	31
0x1891	0x1891	0x104	0	31
0x18b0	0x18b0	0x104	0	31
0x1940	0x1940	0x104	0	31
