0x1a7
0x73a
0x912
0x999
0xea4
0xf9c
0x104a
0x1124
0x132f
0x1456
0x1495
0x159c
0x15ba
0x15d4
0x15f0
0x1da1
0x1f0e
0x1f67
0x1fae
0x2361
0x2788
0x2828
0x28ac
0x2a22
0x3047
0x30c1
0x30d8
0x333f
0x33ac
0x36a7
0x3a68
0x3b3a
0x3b73
0x3b90
