0x18	0x66666666666666
0x22	0x303630303230
0x29	0x3630
0x38	0x64646530333831
0x47	0x3537
0x51	0x613762333134
0x69	0x6464313436
0x7c	0x383732
0x80	0x6431343631
0x93	0x65353637
0x9e	0x6335
0xa8	0x64346435303134
0xb4	0x66353738
0xbe	0x3038
0xcb	0x35373830
0xd4	0x3839623431
0xe8	0x3930
0xed	0x62623134
0xfe	0x6436326564
0x105	0x313436313033
0x111	0x333436
0x123	0x363130
0x12d	0x353635
0x131	0x303035
0x135	0x333436
0x144	0x3736
0x14f	0x363034
0x196	0x643537356238
0x1b2	0x643537363031
0x1b9	0x31393930393230
0x1d6	0x64353635
0x1db	0x353035
0x1f1	0x31363830313536
0x21d	0x3033
0x233	0x353039
0x24c	0x33356233343631
0x266	0x3036
0x26d	0x3033
0x287	0x363034
0x2ac	0x33356233343631
0x2c5	0x353635623630
0x2ea	0x33356233343631
0x304	0x3036
0x30b	0x3033
0x331	0x363034
0x356	0x33356233343631
0x368	0x393631
0x36f	0x3536
0x373	0x363034
0x37e	0x66393039323136
0x39c	0x33356233343631
0x3ae	0x3736
0x3b9	0x363034
0x400	0x643537356238
0x41c	0x643537363031
0x423	0x31393930393230
0x440	0x64353635
0x445	0x353035
0x45b	0x31363830313536
0x487	0x3033
0x49d	0x353039
0x4b6	0x33356233343631
0x4d0	0x3036
0x4d7	0x3033
0x4eb	0x363034
0x50c	0x33356233343631
0x51e	0x3736
0x529	0x363034
0x570	0x643537356238
0x58c	0x643537363031
0x593	0x31393930393230
0x5b0	0x64353635
0x5b5	0x353035
0x5cb	0x31363830313536
0x5f7	0x3033
0x60d	0x353039
0x626	0x33356233343631
0x640	0x3036
0x647	0x3033
0x65c	0x6535
0x661	0x363034
0x686	0x33356233343631
0x6a0	0x3036
0x6a7	0x3033
0x6c3	0x3536
0x6c7	0x363034
0x6e8	0x33356236303033
0x72f	0x38313031383439
0x766	0x62353738303630
0x76f	0x31303631303364
0x79c	0x62353635623832
0x7bd	0x383135
0x7e0	0x6535373832
0x7ed	0x31363832303139
0x7f7	0x353035
0x807	0x363030
0x80e	0x3036
0x815	0x3033
0x875	0x38633562653165
0x87e	0x626563376435
0x885	0x643134
0x889	0x37313432376431
0x891	0x383466336464
0x89c	0x30663762
0x8a5	0x356232303061
0x8ac	0x38633763
0x8b2	0x393235
0x8c8	0x3335
0x8d1	0x393239
0x8dd	0x363030
0x8e9	0x363030
0x8f0	0x3036
0x8f7	0x3033
0x92c	0x34353735
0x938	0x3036
0x93f	0x3033
0x989	0x383031
0x992	0x3035373530
0x9a1	0x313536
0x9a9	0x353736303031
0x9b2	0x3036
0x9b9	0x3033
0xa5b	0x64646632353261
0xa63	0x3162653263
0xa6b	0x363963
0xa70	0x303638
0xa74	0x63333738646161
0xa7f	0x613766
0xa86	0x34613131
0xa8e	0x35356134646635
0xa98	0x336566
0xaac	0x3335
0xabd	0x353036
0xac5	0x356239
0xad5	0x363030
0xade	0x66313638313536
0xae7	0x363030
0xb2b	0x38313031383439
0xb62	0x62353738303630
0xb6b	0x31303631303364
0xb98	0x62353635623832
0xbb9	0x383135
0xbdc	0x6535373832
0xbe9	0x31363832303139
0xbf3	0x353035
0xc03	0x363030
0xc0a	0x3036
0xc11	0x3033
0xc37	0x393139
0xc41	0x363030
0xc85	0x38313031383439
0xcbc	0x62353738303630
0xcc5	0x31303631303364
0xcf2	0x62353635623832
0xd13	0x383135
0xd36	0x6535373832
0xd43	0x31363832303139
0xd4d	0x353035
0xd5d	0x363030
0xd64	0x3036
0xd6b	0x3033
0xda0	0x3735373530
0xdaf	0x313536
0xdb7	0x353736
0xdc0	0x3036
0xdc7	0x3033
0xe33	0x64646632353261
0xe3b	0x3162653263
0xe43	0x363963
0xe48	0x303638
0xe4c	0x63333738646161
0xe57	0x613766
0xe5e	0x34613131
0xe66	0x35356134646635
0xe70	0x336566
0xe86	0x3335
0xe97	0x353036
0xea7	0x356239
0xeb5	0x363030
0xebc	0x3036
0xec3	0x3033
0xf03	0x393239
0xf10	0x3136
0xf17	0x3761
0xf22	0x3635
0xf25	0x6437363033
0xf2c	0x366265636262
0xf34	0x62373834
0xf3c	0x333032
0xf41	0x3939
0xf45	0x3261633866
0xf4b	0x36616163393566
0xf53	0x3031
0xf57	0x3034
0xf5b	0x636661
0xf5f	0x3533
