0x20	0x66666666666666	320
0x20	0x34313735373436	320
0x20	0x37323733363836	320
0x20	0x63333738646161	320
0x15	0x3135	320
0x7b	0x3335	320
0x153	0x6235	320
0x6a2	0x66666666666666	320
0x6a2	0x34313735373436	320
0x6a2	0x37323733363836	320
0x6a2	0x63333738646161	320
0xcd2	0x3761	320
0x464	0x3135	62
0x464	0x3033	320
0x6a1	0x66666666666666	320
0x6a1	0x34313735373436	320
0x6a1	0x37323733363836	320
0x6a1	0x63333738646161	320
0x78e	0x393235	946026339
0x78e	0x35323062	57293110
0x9a0	0x66666666666666	320
0x9a0	0x34313735373436	320
0x9a0	0x37323733363836	320
0x9a0	0x63333738646161	320
0x9c0	0x336566	320
0xc0c	0x66666666666666	320
0xc0c	0x34313735373436	320
0xc0c	0x37323733363836	320
0xc0c	0x63333738646161	320
0xc2c	0x336566	320
0xcfe	0x66666666666666	892481634
0xcfe	0x34313735373436	892481634
0xcfe	0x37323733363836	892481634
0xcfe	0x63333738646161	892481634
0xcfe	0x35323062	2147483647
