0x0	0x10ef
0x0	0x10f2
0x0	0x10f5
0x0	0x10f8
0x0	0x10fb
0x0	0x10fe
0x0	0x1101
0x0	0x1104
0x0	0x1107
0x0	0x110a
0x0	0x110d
0x0	0x1110
0x0	0x1113
0x0	0x1116
0x0	0x1119
0x0	0x111c
0x0	0x111f
0x0	0x1122
0x0	0x1125
0x0	0x1128
0x0	0x112b
0xaaa	0xbc70xaaa
0xcca	0xbc70xcca
0x116	0x1730x116
0x187	0x19f0x187
0x1a1	0x19f0x1a1
0x1b6	0x1cb
0x1df	0x19f0x1df
0x23d	0x2520x23d
0x264	0x19f0x264
0x279	0x19f0x279
0x291	0x19f0x291
0x2a6	0x19f0x2a6
0x30f	0x3240x30f
0x340	0x3240x340
0x358	0x19f0x358
0x370	0x19f0x370
0x388	0x2520x388
0x39d	0x3240x39d
0x3b5	0x1730x3b5
0x3ca	0x19f0x3ca
0x3e2	0x19f0x3e2
0x406	0x19f0x406
