0x0		0x0
0x2		0x2
0x5		0x5
0x7		0x7
0x8		0x8
0xd		0xd
0x12		0x12
0x30		0x30
0x32		0x32
0x33		0x33
0x34		0x34
0x35		0x35
0x3b		0x3b
0x41		0x41
0x46		0x46
0x4c		0x4c
0x51		0x51
0x57		0x57
0x5c		0x5c
0x62		0x62
0x67		0x67
0x6d		0x6d
0x72		0x72
0x78		0x78
0x7d		0x7d
0x83		0x83
0x88		0x88
0x8e		0x8e
0x93		0x93
0x99		0x99
0x9e		0x9e
0xa4		0xa4
0xa9		0xa9
0xaf		0xaf
0xb4		0xb4
0xba		0xba
0xbf		0xbf
0xc5		0xc5
0xca		0xca
0xd0		0xd0
0xd5		0xd5
0xdb		0xdb
0xe0		0xe0
0xe6		0xe6
0xeb		0xeb
0xf1		0xf1
0xf6		0xf6
0xfc		0xfc
0x101		0x101
0x107		0x107
0x10c		0x10c
0x112		0x112
0x117		0x117
0x119		0x119
0x11a		0x11a
0x11e		0x11e
0x124		0x124
0x127		0x127
0x129		0x129
0x12b		0x12b
0x12d		0x12d
0x12e		0x12e
0x12f		0x12f
0x131		0x131
0x132		0x132
0x133		0x133
0x188		0x188
0x18a		0x18a
0x18b		0x18b
0x18f		0x18f
0x195		0x195
0x198		0x198
0x19a		0x19a
0x19b		0x19b
0x1a2		0x1a2
0x1a4		0x1a4
0x1a5		0x1a5
0x1a9		0x1a9
0x1af		0x1af
0x1b2		0x1b2
0x1b7		0x1b7
0x1b9		0x1b9
0x1ba		0x1ba
0x1be		0x1be
0x1c4		0x1c4
0x1c7		0x1c7
0x1cc		0x1cc
0x1cf		0x1cf
0x1d1		0x1d1
0x1d2		0x1d2
0x1d5		0x1d5
0x1d9		0x1d9
0x1da		0x1da
0x1dc		0x1dc
0x1e0		0x1e0
0x1e2		0x1e2
0x1e3		0x1e3
0x1e7		0x1e7
0x1ed		0x1ed
0x1f0		0x1f0
0x1f1		0x1f1
0x1f3		0x1f3
0x1f5		0x1f5
0x1f8		0x1f8
0x1fb		0x1fb
0x1fc		0x1fc
0x1fd		0x1fd
0x200		0x200
0x203		0x203
0x205		0x205
0x207		0x207
0x209		0x209
0x210		0x210
0x215		0x215
0x217		0x217
0x219		0x219
0x220		0x220
0x226		0x226
0x231		0x231
0x23e		0x23e
0x240		0x240
0x241		0x241
0x245		0x245
0x24b		0x24b
0x24e		0x24e
0x265		0x265
0x267		0x267
0x268		0x268
0x26c		0x26c
0x272		0x272
0x275		0x275
0x27a		0x27a
0x27c		0x27c
0x27d		0x27d
0x281		0x281
0x287		0x287
0x28a		0x28a
0x28c		0x28c
0x28d		0x28d
0x292		0x292
0x294		0x294
0x295		0x295
0x299		0x299
0x29f		0x29f
0x2a2		0x2a2
0x2a7		0x2a7
0x2a9		0x2a9
0x2aa		0x2aa
0x2ae		0x2ae
0x2b4		0x2b4
0x2b7		0x2b7
0x2b8		0x2b8
0x2ba		0x2ba
0x2bc		0x2bc
0x2be		0x2be
0x2c1		0x2c1
0x2c2		0x2c2
0x2c3		0x2c3
0x2c6		0x2c6
0x2c9		0x2c9
0x2cb		0x2cb
0x2cd		0x2cd
0x2cf		0x2cf
0x2d6		0x2d6
0x2db		0x2db
0x2dc		0x2dc
0x2de		0x2de
0x2e0		0x2e0
0x2e2		0x2e2
0x2e3		0x2e3
0x2e4		0x2e4
0x2e6		0x2e6
0x2e9		0x2e9
0x2eb		0x2eb
0x2ee		0x2ee
0x2f2		0x2f2
0x2f8		0x2f8
0x303		0x303
0x310		0x310
0x312		0x312
0x313		0x313
0x317		0x317
0x31d		0x31d
0x320		0x320
0x341		0x341
0x343		0x343
0x344		0x344
0x348		0x348
0x34e		0x34e
0x351		0x351
0x353		0x353
0x354		0x354
0x359		0x359
0x35b		0x35b
0x35c		0x35c
0x360		0x360
0x366		0x366
0x369		0x369
0x36b		0x36b
0x36c		0x36c
0x371		0x371
0x373		0x373
0x374		0x374
0x378		0x378
0x37e		0x37e
0x381		0x381
0x383		0x383
0x384		0x384
0x389		0x389
0x38b		0x38b
0x38c		0x38c
0x390		0x390
0x396		0x396
0x399		0x399
0x39e		0x39e
0x3a0		0x3a0
0x3a1		0x3a1
0x3a5		0x3a5
0x3ab		0x3ab
0x3ae		0x3ae
0x3b0		0x3b0
0x3b1		0x3b1
0x3b6		0x3b6
0x3b8		0x3b8
0x3b9		0x3b9
0x3bd		0x3bd
0x3c3		0x3c3
0x3c6		0x3c6
0x3cb		0x3cb
0x3cd		0x3cd
0x3ce		0x3ce
0x3d2		0x3d2
0x3d8		0x3d8
