0x19b
0x278
0x283
0x2a6
0x2bc
0x34a
0x3f6
0x570
0xff6
0x1154
0x142e
0x14dc
0x15a6
0x18e2
0x1b09
0x1bca
0x1cb3
0x1cbf
0x1d92
0x2075
0x2443
0x265c
0x2825
0x2993
0x2a47
0x2aea
0x2b77
0x2b8d
0x2c93
0x2e7d
0x2e84
0x2f20
0x3098
0x30a0
0x327f
0x3365
0x33e1
0x348a
0x3502
0x35af
0x35b6
0x35d6
0x37a3
0x387c
0x39c0
0x3a31
0x3d21
0x403e
0x4078
0x41fa
0x4463
0x467c
0x46c5
0x4945
0x4aa8
0x4ab4
0x4d31
0x4e77
0x5205
0x546a
0x5504
0x556a
0x580b
0x5c9d
0x5e54
0x5f40
0x60ad
0x6839
0x6be5
0x6fe7
0x7539
0x781f
0x7bb8
0x7c16
0x7c8d
