0x1c1a	0x1c51	0	0	4
0x1f9a	0x2027	0	0	4
0x2064	0x2113	0	0	4
0x14830x822	0x154b0x822	0	0	4
0x3c8	0x3d3	0	0	32
0x5d9	0xfc1	0	0	32
0x5e1	0xf6c	0	0	32
0x5e1	0xf92	0	0	32
0x5e1	0xfcc	0	0	32
0x5e1	0xfea	0	0	32
0x5e1	0x1008	0	0	32
0x5e1	0x1026	0	0	32
0x7c5	0x1a150x78b	0	0	32
0x85c	0x2b30x817	0	0	32
0x85c	0x2a80x817	0	0	32
0x85c	0x15310x822	0	0	32
0x85c	0x14740x822	0	0	32
0x85f	0x14ca0x822	0	0	32
0x85f	0x14d30x822	0	0	32
0x8ac	0x8d1	0	0	32
0x8b4	0x8d1	32	0	32
0x8bd	0x8d1	64	0	32
0x8c5	0x8d1	96	0	32
0xab2	0xaee	0	0	32
0xaf4	0x2b30xa6d	0	0	32
0xaf4	0x2a80xa6d	0	0	32
0xc3c	0xc48	0	0	32
0xc43	0xc48	32	0	32
0xc4e	0xc56	0	0	32
0xc52	0xc56	32	0	32
0xc81	0xc8c	0	0	32
0xcee	0xcf7	32	0	32
0xcf3	0xcf7	0	0	32
0xd25	0xd2e	0	0	32
0xd2a	0xd2e	32	0	32
0xd4f	0xd58	32	0	32
0xd54	0xd58	0	0	32
0xd6e	0xd77	0	0	32
0xd73	0xd77	32	0	32
0xe82	0xe8c	32	0	32
0xe87	0xe8c	0	0	32
0xe8f	0xe94	32	0	32
0xe92	0xe94	0	0	32
0xfaf	0xfb4	0	0	32
0xfe0	0x1050	0	0	32
0xffe	0x1057	0	0	32
0x101c	0x1061	0	0	32
0x104b	0x106b	0	0	32
0x1168	0x1171	0	0	32
0x116d	0x1171	32	0	32
0x121d	0x1222	0	0	32
0x128c	0x1291	0	0	32
0x13c6	0x13cb	0	0	32
0x13e3	0x13fb	0	0	32
0x13ea	0x1402	0	0	32
0x13ef	0x140c	0	0	32
0x13f6	0x1416	0	0	32
0x157d	0x1582	0	0	32
0x15dc	0x15e8	0	0	32
0x15e3	0x15e8	32	0	32
0x15ed	0x15f1	0	0	32
0x15f0	0x15f1	32	0	32
0x15fe	0x1607	32	0	32
0x1603	0x1607	0	0	32
0x16a6	0x16af	32	0	32
0x16ab	0x16af	0	0	32
0x1735	0x173a	0	0	32
0x1759	0x175e	0	0	32
0x1780	0x1785	0	0	32
0x1857	0x1860	0	0	32
0x185c	0x1860	32	0	32
0x1881	0x188a	0	0	32
0x1886	0x188a	32	0	32
0x18a3	0x18ac	0	0	32
0x18a8	0x18ac	32	0	32
0x18c8	0x18d1	0	0	32
0x18cd	0x18d1	32	0	32
0x1919	0x1922	0	0	32
0x191e	0x1922	32	0	32
0x196a	0x2b30x6da	0	0	32
0x196a	0x2a80x6da	0	0	32
0x1b6f	0x1b78	0	0	32
0x1b74	0x1b78	32	0	32
0x1b98	0x1ba2	0	0	32
0x1b9d	0x1ba2	32	0	32
0x1bd0	0x1bdb	0	0	32
0x1c2a	0x1c51	4	0	32
0x1c2f	0x1c51	36	0	32
0x1c9e	0x1cc1	0	0	32
0x1ca4	0x1cc1	32	0	32
0x1caa	0x1cc1	64	0	32
0x1cb0	0x1cc1	96	0	32
0x1df0	0x1dfb	0	0	32
0x1e12	0x1e1b	0	0	32
0x1e17	0x1e1b	32	0	32
0x1e3b	0x1e44	0	0	32
0x1e40	0x1e44	32	0	32
0x1e6f	0x1e78	0	0	32
0x1e74	0x1e78	32	0	32
0x1ed0	0x1edb	0	0	32
0x1fb3	0x2027	4	0	32
0x1fb9	0x2027	36	0	32
0x207d	0x2113	4	0	32
0x2083	0x2113	36	0	32
0x208f	0x2113	68	0	32
0x2095	0x2113	100	0	32
0x21bc	0x21c7	0	0	32
0x21e7	0x21f0	0	0	32
0x21ec	0x21f0	32	0	32
0x2269	0x1964	0	0	32
0x2130x1f8	0x2820x1f8	0	0	32
0x21d0x1f8	0x2820x1f8	32	0	32
0x2130x485	0x2820x485	0	0	32
0x21d0x485	0x2820x485	32	0	32
0x2130x62e	0x2820x62e	0	0	32
0x21d0x62e	0x2820x62e	32	0	32
0x2ad0x283	0x2b80x283	0	0	32
0x2ad0x31d	0x2b80x31d	0	0	32
0x2ad0x3f9	0x2b80x3f9	0	0	32
0x2ad0x6da	0x2b80x6da	0	0	32
0x2ad0x728	0x2b80x728	0	0	32
0x2ad0x780	0x2b80x780	0	0	32
0x2ad0x817	0x2b80x817	0	0	32
0x2ad0x8f7	0x2b80x8f7	0	0	32
0x2ad0xa3a	0x2b80xa3a	0	0	32
0x2ad0xa6d	0x2b80xa6d	0	0	32
