0xd0c	0xcfe	0x0	0	19
0xea9	0xe9b	0x0	0	19
0xf5e	0xf50	0x0	0	19
0x114f	0x1141	0x0	0	19
0x11f0	0x11e2	0x0	0	19
0x161c	0x160e	0x0	0	19
0x164f	0x1641	0x0	0	19
0x1709	0x16fb	0x0	0	19
0x5ff0x620	0x1094	0x0	0	19
0xcb4V0x30e	0xca60x30e	0x0	0	19
0x13a6V0x804	0x13980x804	0x0	0	19
0xf10	0xf02	0x1	0	19
0xf41	0xf1a	0x1	0	19
0x91e0x620	0x15ba	0x1	0	19
0xd47	0xd47	0x2	0	31
0x1b4d	0x1b4d	0x2	0	31
0xc9fV0x2e9	0xc9f0x2e9	0x2	0	31
0xc9fV0xdbd	0xc9f0xdbd	0x2	0	31
0xc9fV0x1811	0xc9f0x1811	0x2	0	31
0xc9fV0x1b21	0xc9f0x1b21	0x2	0	31
0xc9fV0x1d2f	0xc9f0x1d2f	0x2	0	31
0xc9fV0x17b6V0x328	0xc9f0x17b60x328	0x2	0	31
0xb7cV0x203	0xb7c0x203	0x5	0	31
0xbb0V0x203	0xbb00x203	0x5	0	31
0xbd6V0x203	0xbd50x203	0x5	1	31
0x10a4V0x639	0x10a40x639	0x6	0	31
0x10d8V0x639	0x10d80x639	0x6	0	31
0x10feV0x639	0x10fd0x639	0x6	1	31
0xde1V0x490	0xde10x490	0x7	0	31
0xe15V0x490	0xe150x490	0x7	0	31
0xe3bV0x490	0xe3a0x490	0x7	1	31
0x15c9	0x15c9	0xb	0	31
0x19c5	0x19c5	0xb	0	31
0x1b24	0x1b24	0xb	0	31
0x1bf0	0x1be7	0x10	0	19
0x1c01	0x1bf8	0x10	0	19
0xb280x620	0x16ec	0x10	0	19
0x3c6	0xd3e	0x4	0	0
0xc1f	0xc19	0x8	0	0
0xdaa	0xda0	0x8	0	0
0x1196	0x1193	0x8	0	0
0x16c1	0x16b9	0x8	0	0
0x194c	0x1949	0x8	0	0
0x1d8e	0x1d88	0x8	0	0
0x8f70x2ab	0x15b1	0x8	0	0
0x1371V0x78b	0x13690x78b	0x8	0	0
0x143fV0x822	0x14370x822	0x8	0	0
0x1a62V0x328	0x1a5f0x328	0x8	0	0
0x11ab	0x11a3	0x8	1	1
0x1da3	0x1d9b	0x8	1	1
0x7280x2ab	0x1245	0x8	1	1
0x1a7bV0x328	0x1a730x328	0x8	1	1
0xc99	0xc99	0x3	0	31
0xf9d	0xf9d	0xe	0	31
0x11fd	0x11fd	0xe	0	31
0x120f	0x120f	0xe	0	31
0x1273	0x1273	0xe	0	31
0x127e	0x127e	0xe	0	31
0x156f	0x156f	0xe	0	31
0x1716	0x1716	0xe	0	31
0x1727	0x1727	0xe	0	31
0x1748	0x1748	0xe	0	31
0x176f	0x176f	0xe	0	31
0x222eV0xf9a	0x222e0xf9a	0xe	0	31
0x220aV0xf80	0x220a0xf80	0xe	0	31
0x13b4V0x804	0x13b40x804	0xe	0	31
0x222eV0x13b0V0x804	0x222e0x13b00x804	0xe	0	31
0x15ab	0x15ab	0x11	0	31
0x169e	0x169e	0xd	0	31
0x183e	0x183e	0xd	0	31
0x1848	0x1848	0xd	0	31
0x18b9	0x18b9	0xd	0	31
