0xd30	0xd34	0	0
0xeb7	0xece	0	19
0xf1a	0xf46	0	19
0xf1e	0xf37	0	19
0x1073	0x1077	0	0
0x1173	0x1177	0	0
0x1230	0x1234	0	0
0x162a	0x162f	1	1
0x1672	0x1689	0	19
0xcc2V0x30e	0xcc6V0x30e	0	0
0x2295V0x223aV0xf9a	0x2299V0x223aV0xf9a	0	0
0x2295V0x2207V0xf80	0x2299V0x2207V0xf80	0	0
0x141eV0x804	0x1422V0x804	0	0
0x2295V0x223aV0x13b0V0x804	0x2299V0x223aV0x13b0V0x804	0	0
