0x7d
0x32d
0x4c9
0x4f9
0x5e3
0x609
0x65b
0x681
0x698
0x6a2
0x729
0x767
0x8f2
0x905
0x92b
0x96f
0x99b
0xa15
0xb5b
0xb9f
0xbc5
0xc02
0xc21
0xc65
0xcc1
0xccf
0xcf5
0xd94
0xe7d
0xe84
0xebb
0xee1
0xf26
0x104a
0x10dc
0x11cd
0x1245
0x1319
0x1332
0x13f6
0x141a
0x143e
0x145a
0x147b
0x1482
0x14a8
0x14e0
0x1506
0x152a
0x1558
0x1586
0x15b4
0x17ae
0x1891
0x18ca
0x19ba
0x1b18
0x1c6e
0x1d0f
0x1d56
0x1d5b
0x1d72
0x1e36
0x1f3e
0x1f5c
0x1fba
0x1fe8
0x210c
0x23fd
0x2485
0x24be
0x2549
0x268a
0x29b2
0x2a84
0x2bde
0x2c0e
0x2d07
0x2d0e
0x2ed6
0x2f08
0x2f18
0x318a
0x3322
0x3488
0x3524
0x3552
0x3580
0x35de
0x3749
0x39d4
0x3a71
0x3afe
0x3b1c
0x3b83
0x3c3e
0x3c43
0x413d
0x44d1
0x45fa
0x461d
0x476a
0x4a3f
0x4cec
0x4d78
0x4dff
0x5051
