0x14d
0x1fc
0x3fa
0x500
0x562
0x692
0x6e0
0x8b3
0xc1b
0xdf9
0x10e1
0x12d7
0x1413
0x1496
0x1537
0x1576
0x1594
0x15ae
0x15ca
0x16d0
0x17ac
0x17b9
