0x1d1
0x2ac
0x3ed
0x58b
0x5f5
0x633
0x659
0x6ce
0x6e4
0x6fb
0x703
0x747
0x7bb
0x800
0x805
0x850
0x929
0xa3a
0xa41
0xa9c
0xac0
0xaeb
0xb02
0xbc1
0xc59
0xd2e
0xe06
0xeb7
0xf9a
0xfc0
0xfeb
0x105e
0x11b4
0x12ff
0x1416
0x1426
0x1450
0x151a
0x1564
0x15ca
0x1624
0x171e
0x17a5
0x181e
0x1912
0x19ed
0x1a45
0x1a5d
0x1a6f
