0x15d
0x267
0x27e
0x319
0x352
0x382
0x387
0x424
0x5aa
0x623
0x68c
0x6b7
0x6e9
0x727
0x76b
0x78a
0x7e6
0x826
0x82d
0x871
0x897
0x94e
0x961
0x9a5
0x9ef
0xa06
0xa2d
0xa44
0xad3
0xf58
0xff5
0x1002
0x1156
0x1204
0x12cc
0x1320
0x1398
0x15c4
0x1834
0x1851
0x1992
0x19f1
0x1a1d
0x1aac
0x1c58
0x1d1d
0x1d56
0x1d8d
0x1e1d
0x1e56
0x1ea2
0x1f78
0x2273
0x2295
0x22dd
