0xc1	0xfe	0	0xbe
0xc9	0x5e1	0	0xab
0xc9	0x60d	0	0xab
0x104	0x43a	0	0x101
0x10c	0x625	0	0xee
0x166	0x265	32	0x847
0x16c	0x265	64	0x84d
0x172	0x265	96	0x853
0x178	0x265	128	0x859
0x17e	0x265	160	0x85f
0x184	0x265	192	0x865
0x1b6	0x265	224	0x1b4
0x1e8	0x265	256	0x1e6
0x1f0	0x265	0	0x1ee
0x1f6	0x265	288	0x1f4
0x2db	0x2e9	0	0x2d9
0x34a	0xe8d	0	0x347
0x34a	0xef3	0	0x347
0x34a	0xf23	0	0x347
0x34a	0x105c	0	0x347
0x34a	0x1133	0	0x347
0x352	0xf87	0	0x32e
0x42a	0x42f	0	0x418
0x440	0x469	0	0x43d
0x46f	0x63c	0	0x46c
0x46f	0x6a9	0	0x46c
0x46f	0x6e9	0	0x46c
0x46f	0x774	0	0x46c
0x4b6	0x4bb	0	0x446
0x4ff	0x5d3	0	0x4fd
0x5c9	0x5ee	0	0x5c7
0x664	0x6c1	0	0x643
0x697	0x6c1	4	0x695
0x69d	0x6c1	36	0x639
0x70c	0x779	0	0x6ea
0x719	0x779	4	0x717
0x71d	0x779	36	0x71a
0x744	0x779	68	0x722
0x76a	0x779	100	0x748
0x794	0x799	0	0x782
0x7d1	0x15e	0	0x7ce
0x7d1	0x260	0	0x7ce
0x7d8	0x1f4	0	0x7bb
0x7d8	0x1fd	0	0x7bb
0x818	0x81d	0	0x7a8
0x92d	0x932	0	0x91b
0x943	0x96c	0	0x940
0x972	0xb19	0	0x96f
0x972	0xb1e	0	0x96f
0x9b9	0x9be	0	0x949
0xa16	0xb11	0	0xa14
0xbde	0xbe3	0	0xbcc
0xbf4	0xc1d	0	0xbf1
0xc23	0xdaf	0	0xc20
0xc23	0xe1c	0	0xc20
0xc6a	0xc6f	0	0xbfa
0xca9	0xdac	0	0xca7
0xd27	0xda7	0	0xd25
0xd7d	0xd87	0	0xd7b
0xdd7	0xe34	0	0xdb6
0xe0a	0xe34	4	0xe08
0xe10	0xe34	36	0xdac
0xeb5	0xf0b	0	0xe94
0xee8	0xf0b	4	0xee6
0xf73	0xf78	0	0xf61
0x107f	0x1138	0	0x105d
0x108c	0x1138	4	0x108a
0x1090	0x1138	36	0x108d
0x10b7	0x1138	68	0x1095
0x10dd	0x1138	100	0x10bb
0x1103	0x1138	132	0x10e1
0x1129	0x1138	164	0x1107
0x11d4	0x11d9	0	0xf4b
0x1206	0x120b	0	0xf84
0x1371	0x1376	0	0x1281
