0x15d
0x176
0x1f9
0x2e3
0x391
0x3b2
0x426
0x4a4
0x539
0x54b
0x58d
0x67f
0x696
0x772
0x7f2
0x7fb
0x81a
0x882
0x8d2
0x8db
0x8f2
0xa14
0xa1f
0xa25
0xa4c
0xc98
0xe98
0xeb6
0xefc
0xf4c
0x115e
0x1169
0x1190
0x1260
0x1282
0x12a4
0x1306
0x14bf
0x1606
0x17b0
0x18ce
0x190a
0x193e
0x1a57
0x1a90
0x1ac3
0x1adc
0x1b49
0x1c60
0x1e0f
0x200f
0x2069
