0x541	0x3535	320
0x161d	0x393135	2147286783
0x161d	0x31336134313664	3551285
0x161d	0x363035	2147483647
0x161d	0x666135	2144325375
0x161d	0x323036313735	3551285
0x161d	0x64356238313031	3551285
0x161d	0x66303231393136	3551285
0x161d	0x36393733	1241315585
0x161d	0x36353230	1241579012
0x161d	0x66313639303530	3551285
0x161d	0x64356236313139	3551285
0x161d	0x64356236313161	3551285
0x161d	0x363735	2147481855
0x161d	0x376235	2147405311
0x161d	0x616135	2144653055
0x161d	0x633235	2144534015
0x161d	0x643935	2144466687
0x161d	0x64316664	470075856
0x161d	0x31323739	1325660411
0x16cd	0x666135	320
0x1758	0x31336134313664	320
0x1758	0x323036313735	320
0x1758	0x64356238313031	320
0x1758	0x66303231393136	320
0x1758	0x66313639303530	320
0x1758	0x64356236313139	320
0x1758	0x64356236313161	320
0x2741	0x3235	320
0x2e81	0x393135	2143761407
0x2e81	0x31336134313664	25909
0x2e81	0x363035	2143958271
0x2e81	0x666135	2140799999
0x2e81	0x323036313735	25909
0x2e81	0x6631	2147483395
0x2e81	0x316239	2144273147
0x2e81	0x64356238313031	25909
0x2e81	0x66303231393136	25909
0x2e81	0x6535	2147483647
0x2e81	0x36393733	1237790209
0x2e81	0x6634	2147483392
0x2e81	0x36353230	1238053636
0x2e81	0x66313639303530	25909
0x2e81	0x64356236313139	25909
0x2e81	0x64356236313161	25909
0x2e81	0x363735	2143956479
0x2e81	0x376235	2143879935
0x2e81	0x616135	2141127679
0x2e81	0x633235	2141008639
0x2e81	0x643935	2140941311
0x2e81	0x64316664	466550480
0x2e81	0x31323739	1322135035
0x2f1c	0x36393733	320
0x3112	0x36353230	320
0x32de	0x31336134313664	320
0x32de	0x323036313735	320
0x32de	0x64356238313031	320
0x32de	0x66303231393136	320
0x32de	0x66313639303530	320
0x32de	0x64356236313139	320
0x32de	0x64356236313161	320
0x36c5	0x363735	320
0x36e3	0x393135	2147365119
0x36e3	0x31336134313664	3629621
0x36e3	0x666135	2144403711
0x36e3	0x323036313735	3629621
0x36e3	0x64356238313031	3629621
0x36e3	0x66303231393136	3629621
0x36e3	0x36393733	1241393921
0x36e3	0x36353230	1241657348
0x36e3	0x66313639303530	3629621
0x36e3	0x64356236313139	3629621
0x36e3	0x64356236313161	3629621
0x36e3	0x376235	2147483647
0x36e3	0x616135	2144731391
0x36e3	0x633235	2144612351
0x36e3	0x643935	2144545023
0x36e3	0x64316664	470154192
0x36e3	0x31323739	1325738747
0x3719	0x393135	320
0x3751	0x616135	320
0x3781	0x633235	320
0x37af	0x643935	320
0x3906	0x64316664	320
0x39c8	0x3761	320
0x132c	0x31336134313664	1697657655
0x132c	0x323036313735	1697657655
0x132c	0x64356238313031	1697657655
0x132c	0x66303231393136	1697657655
0x132c	0x66313639303530	1697657655
0x132c	0x64356236313139	1697657655
0x132c	0x64356236313161	1697657655
0x1f24	0x6631	320
0x1f24	0x6634	317
0x24fb	0x316239	320
0x2718	0x31336134313664	320
0x2718	0x323036313735	320
0x2718	0x64356238313031	320
0x2718	0x66303231393136	320
0x2718	0x66313639303530	320
0x2718	0x64356236313139	320
0x2718	0x64356236313161	320
0x2aaa	0x31336134313664	320
0x2aaa	0x323036313735	320
0x2aaa	0x64356238313031	320
0x2aaa	0x66303231393136	320
0x2aaa	0x66313639303530	320
0x2aaa	0x64356236313139	320
0x2aaa	0x64356236313161	320
0x307a	0x6634	320
0x321a	0x31336134313664	320
0x321a	0x323036313735	320
0x321a	0x64356238313031	320
0x321a	0x66303231393136	320
0x321a	0x66313639303530	320
0x321a	0x64356236313139	320
0x321a	0x64356236313161	320
0x3514	0x31336134313664	320
0x3514	0x323036313735	320
0x3514	0x64356238313031	320
0x3514	0x66303231393136	320
0x3514	0x66313639303530	320
0x3514	0x64356236313139	320
0x3514	0x64356236313161	320
0x3728	0x31336134313664	320
0x3728	0x323036313735	320
0x3728	0x64356238313031	320
0x3728	0x66303231393136	320
0x3728	0x66313639303530	320
0x3728	0x64356236313139	320
0x3728	0x64356236313161	320
0x39f4	0x31323739	320
