0x1f
0x10a
0x1e7
0x1ff
0x2be
0x3cc
0x480
0x491
0x4a8
0x7a0
0x7a9
0x838
0x841
0x858
0x8b3
0xb06
0xb5e
0xd61
0xfea
0x109a
0x109f
0x1163
0x11d5
0x1290
0x12fa
0x132c
0x147e
0x1520
0x1578
0x15fa
0x162e
0x1802
0x1820
0x1832
0x1837
0x19b6
0x1a8c
0x1aaf
0x1ad9
0x1ae4
0x1b4f
0x2102
0x2214
0x2232
0x223d
0x23c4
0x254f
0x2635
0x279e
0x2804
0x2a76
0x2b3a
0x2cbe
0x2ce1
0x2d01
0x31e5
0x349e
0x34e5
0x34ee
0x3590
0x35a0
0x390c
0x3b0e
0x3bfe
0x3de8
0x3e46
0x408b
0x41aa
0x4494
0x45a7
0x468d
0x47e1
0x48f5
0x49b9
0x4b40
0x4ced
0x4d21
