0x0	0x121	2147483647
0x0	0x139	14640
0x0	0x185	2147483647
0x0	0x38c	6436150
0x0	0x3e8	2147483647
0x0	0xf10	3355958
0x0	0x10e3	2147483647
0x0	0x121a	3551280
0x0	0x1707	3553635
0x0	0x178c	2147483647
0x0	0x19c8	892547382
0x0	0x1a68	14385
0x0	0x1aec	14385
0x0	0x1fbb	3553635
0x0	0x2185	2147483647
0x0	0x2431	3485753
0x0	0x249e	2147483647
0x0	0x25f1	14640
0x0	0x2772	2147483647
0x0	0x28e4	14386
0x0	0x28f8	892823141
0x0	0x2aca	13622
0x0	0x2c1e	14385
0x0	0x2cfa	2147483647
0x0	0x2dde	2147483647
0x0	0x2e4f	12598
0x0	0x2e87	2147483647
0x0	0x2e8c	26160
