0x12e
0x179
0x1f8
0x37a
0x37f
0x4aa
0x4af
0x4f3
0x531
0x550
0x557
0x61a
0x61f
0x65e
0x663
0x6a6
0x6ad
0x6e4
0x70a
0x7e3
0xb0b
0xbac
0xbda
0xcb3
0xd4b
0xf27
0x100a
0x10c2
0x130d
0x143d
0x152a
0x1554
0x1564
0x158e
0x167c
0x1689
