0x19a
0x8b2
0x8ba
0xd69
0xd80
0xeab
0x10da
0x1270
0x159f
0x15a6
0x183e
0x1843
0x1b1e
0x1ca0
0x1da2
0x1dd2
0x1ee8
0x1f2e
0x1f5e
0x1f8e
0x2078
0x2401
0x240a
0x2419
0x24aa
0x24b6
0x24c2
0x25ac
0x25b8
0x25c4
0x2845
0x28a6
0x28a8
0x2b90
0x2bfe
0x2fa8
0x308a
0x3318
0x3402
0x3434
0x3466
0x3498
0x3548
0x35b7
0x35be
0x35e4
0x35fd
0x3615
0x3657
0x36e8
0x36f4
0x3700
0x3717
0x372b
0x3773
0x37ea
0x37f6
0x3802
0x3819
0x38b8
0x38c4
0x38d0
0x38e7
0x38f7
0x3904
0x3988
0x3994
0x39a0
0x39b7
0x3ab5
0x3af3
0x3c2b
0x3ced
0x3ec3
0x3ee2
0x40c1
0x41aa
0x4608
0x46f8
0x4703
0x4714
0x4746
0x47b8
0x47f0
0x4848
0x496d
0x4a3e
0x4a68
0x4abb
0x4c16
0x4c93
0x4d03
0x4d21
0x4d2e
0x4d5a
0x4d81
0x4dd8
0x50ff
0x5138
0x5291
0x52c2
0x54c5
0x54cc
0x54e6
0x54f6
0x56b5
0x56ff
