0x19	0x6635	320
0x345	0x3735	320
0x345	0x3761	276
0xf45	0x3735	320
0xf45	0x3761	276
0x163d	0x323335	320
0x1ac4	0x36323739	320
0x1eb4	0x3761	320
0x1edf	0x3234	320
0x10a	0x62353738303633	320
0x10a	0x63333738646161	320
0x10a	0x31303631303962	320
0x10a	0x356130336631	320
0x10a	0x64356236303031	320
0x10a	0x346561376266	320
0x1216	0x62353738303633	320
0x1216	0x63333738646161	320
0x1216	0x31303631303962	320
0x1216	0x356130336631	320
0x1216	0x64356236303031	320
0x1216	0x346561376266	320
0x1349	0x62353738303633	2147483647
0x1349	0x63333738646161	2147483647
0x1349	0x31303631303962	2147483647
0x1349	0x356130336631	2147483647
0x1349	0x64356236303031	2147483647
0x1349	0x346561376266	2147483647
0x17fa	0x62353738303633	320
0x17fa	0x63333738646161	320
0x17fa	0x31303631303962	320
0x17fa	0x356130336631	320
0x17fa	0x64356236303031	320
0x17fa	0x346561376266	320
0x1d68	0x62353738303633	320
0x1d68	0x63333738646161	320
0x1d68	0x31303631303962	320
0x1d68	0x356130336631	320
0x1d68	0x64356236303031	320
0x1d68	0x346561376266	320
0x1d8a	0x62353738303633	320
0x1d8a	0x63333738646161	320
0x1d8a	0x31303631303962	320
0x1d8a	0x356130336631	320
0x1d8a	0x64356236303031	320
0x1d8a	0x346561376266	320
0x1ed2	0x62353738303633	320
0x1ed2	0x63333738646161	320
0x1ed2	0x31303631303962	320
0x1ed2	0x356130336631	320
0x1ed2	0x64356236303031	320
0x1ed2	0x346561376266	320
0x1efa	0x31383539	320
