0xf8
0x159
0x4f1
0x799
0x8b0
0x8b5
0xa98
0xa9f
0xaaa
0xace
0xb0c
0xb3c
0xb77
0xbb8
0xc5e
0xf62
0xf69
0xf74
0x10a4
0x10f9
0x116f
0x121c
0x12af
0x12e8
0x138f
0x1398
0x13f6
0x143c
0x14c1
0x154e
0x155e
0x162d
0x1666
0x16d8
0x1736
0x17a5
0x1820
0x182f
0x1840
0x1883
0x18ce
