0x10d
0x1b7
0x1d5
0x3dc
0x3eb
0x5be
0x626
0x66d
0x74b
0x784
0x893
0x8cc
0x8e5
0x929
0x9e1
0xa1a
0xad0
0xafa
0xbd9
0xbff
