0x12d
0x2a4
0x660
0x8d8
0x924
0xab5
0xbe0
0xc0a
0xcff
0xe49
0xec9
0x1188
0x11c6
0x127f
0x12e4
0x1343
0x13b0
0x1434
0x14ba
0x152a
0x1594
0x15de
0x176b
