0x1d6
0x1e9
0x5ae
0xfb8
0x10b0
0x1186
0x1517
0x167c
0x16df
0x180a
0x1bfd
0x2095
0x20d5
0x20f6
0x21dc
0x223f
0x2256
0x229e
0x22df
0x22ee
0x232f
0x233e
0x2390
0x23e2
0x27b9
0x2a92
0x2af5
0x2b1e
0x2d1c
0x3183
0x31ae
0x377d
0x3ad4
0x3b37
0x3d44
0x3da7
0x3ede
0x3f3a
0x4082
0x40e5
0x410e
0x4190
0x48bd
0x4d07
0x4d69
0x4daa
