0x28b
0x2c3
0x31c
0x66c
0x9f9
0xaec
0xb84
0xbc6
0xbd1
0xdc4
0xf1c
0x1050
0x1055
0x11a8
0x13b0
0x14ae
0x1540
0x1553
0x155a
0x1600
0x1643
0x16f0
0x17ee
0x18ca
0x19d8
0x1af9
0x1c04
0x1c09
0x1c7b
0x1d8d
0x1dad
0x1e5a
0x1f00
0x1f76
0x1faf
0x21e2
0x21f7
0x220b
0x22ee
0x2442
0x246e
0x2616
0x27c8
0x28b6
0x297a
0x29a4
0x2b84
0x2bba
0x2cbb
0x2d09
0x2da8
0x2e98
0x2f84
0x3135
0x315a
0x3249
0x32f6
0x3332
0x3491
0x34db
0x351c
0x353a
0x3554
0x3570
0x3630
0x36fa
0x3713
0x3759
0x37d0
0x37fc
0x39a4
0x3a41
0x3a4e
0x3b34
0x3b41
0x3c39
0x3dd5
0x3e82
0x42c0
0x43b3
0x43ff
0x4474
0x4581
0x45c2
0x483d
0x484a
0x4974
0x497e
0x499c
0x4ab2
0x4c60
0x4cec
0x4d16
0x4d44
0x4e1a
0x4e8a
0x4efe
0x520e
0x5356
0x5368
0x53fe
0x54bf
0x550b
0x5548
0x5566
0x5580
0x559c
0x565c
0x567b
0x56c7
0x573c
0x5818
0x58cf
0x593c
0x5a06
0x5a7f
0x5ac5
0x5b3c
0x5bdb
0x5c3b
0x5c81
0x5cf8
0x5d97
0x5ec1
0x5ee6
