0x16f
0x2f1
0x314
0x32a
0x340
0x356
0x488
0x491
0x5d1
0x659
0x840
0x8a9
0x8ef
0xaa5
0xacf
0xb70
0xb79
0xbbf
0xbde
0xced
0xd0e
0xdd4
0xddd
0xea1
0xea6
0xea8
0x1130
0x11b0
0x129c
0x13a4
0x1490
0x1506
0x1529
0x1530
0x1582
0x1592
0x195c
0x1961
0x199e
0x19a7
0x1a96
0x1be6
0x1bf1
0x1c5e
0x1c63
0x1cfe
0x1d2e
0x1d50
0x1d72
0x1d8b
0x1d98
0x1dd4
0x1dec
0x1df8
0x1eda
0x2168
0x2186
0x2276
0x2284
0x22a4
0x22d8
0x22f6
0x26c6
0x294d
0x2ac9
0x2c1e
0x2c5e
0x2ffc
0x3160
0x33d4
0x3472
0x3619
0x3652
0x3705
0x3774
0x378e
0x3793
0x38aa
0x3c42
0x3ce4
0x3d6d
0x3e92
0x4046
0x4128
0x44cc
0x4670
0x4752
0x47f9
0x4cab
0x4dd6
0x4f44
0x51f6
0x5332
0x5337
0x5348
0x53fc
0x5403
0x540a
0x5456
0x550e
0x552c
0x5552
0x5566
0x5586
0x56fd
0x5736
0x5760
0x586b
0x58a4
0x58e4
0x5902
0x5c08
0x5e8e
0x61da
0x6342
0x64ce
0x67ee
0x6888
0x6a09
0x6b00
0x6d1f
0x6e36
0x6e96
0x6ecb
