0x5e
0x12d
0x28e
0x344
0x4ba
0x682
0x6e8
0x782
0x7b2
0x861
0x933
0x9c5
0x9fe
0xb09
0xb42
0xba4
0xbab
0xc73
0xcac
0xd75
0xdae
0xdf8
0xea9
0xffd
0x1036
0x1121
0x115a
0x1249
0x1282
0x12c9
0x12dd
0x1303
0x1317
