0x12e
0x213
0x22b
0x26e
0x31a
0x390
0x44e
0x62c
0x68c
0x6ce
0x6d9
0x76a
0x7ac
0x8e4
0x9b2
0xb08
0xe07
0xeaf
0xfba
0x1204
0x12c2
0x12f6
0x1389
0x13fe
0x1452
0x14ea
0x1510
0x15fe
0x1632
0x16d9
0x179a
0x17f2
0x18aa
0x1a2c
0x1aa8
0x1ad6
0x1b14
0x1d50
0x1f4a
0x2240
0x2321
0x243b
0x2464
0x252f
0x2594
0x25f3
0x2628
0x2660
0x269e
0x29da
0x2ac7
0x2b5e
0x2b68
0x2bba
0x2c1e
0x2e20
0x2ef2
0x2fd6
0x3071
0x30ad
