0x7c
0xe1
0x185
0x1ea
0x2d2
0x6b7
0x7c6
0x92d
0x939
0x942
0x962
0xb4d
0xbd9
0xcbf
0xd81
0xf16
0x12ab
0x13b0
0x13c8
0x14ba
0x14f2
0x1519
0x1520
0x1626
0x1778
0x19bf
0x19f5
0x1a42
0x1cbc
0x1cc1
0x1d0a
0x1e47
0x207c
0x24a2
0x250e
0x255c
0x265f
0x28a3
0x29c2
0x2b37
0x2c74
0x2caa
0x2d1b
0x2d3b
