0x1f
0x1ff
0x2a6
0x2bc
0x2f0
0x376
0x4f4
0x616
0x9a2
0x9f6
0xada
0xffc
0x10b6
0x1440
0x146e
0x14f2
0x1520
0x182f
0x1e0b
0x1e6f
0x1e90
0x1ea6
0x1eab
0x240f
0x248c
0x2491
0x2ae9
0x2b4b
0x2d9c
0x2e3c
0x2ec0
0x30e4
0x30e9
0x31ac
0x35f1
0x392d
0x3a00
0x3a4c
0x3a51
0x3a68
0x3ba9
0x3d2a
0x3ec2
0x3f94
0x45c5
0x489d
0x4a05
0x4ab9
0x4b3a
0x4e2c
0x4e31
0x4f62
0x509c
0x50a1
0x51d0
0x523f
