0x5d
0x73
0x179
0x282
0x2aa
0x2b2
0x440
0x616
0x672
0xa09
0xa9e
0xd54
0xe2a
0xee2
0x1266
0x138c
0x13c2
0x1597
0x1741
0x188e
0x18fa
0x1926
0x1d7c
0x1ddc
0x209d
0x22ec
0x26d8
0x26f6
0x2913
0x2980
0x29ad
0x29f7
0x2a07
0x2aa4
0x2ad2
0x2bad
0x2bbd
0x30fb
0x3272
0x32d0
0x3372
0x3400
0x341e
0x3436
0x345a
0x3476
0x349c
0x34ba
