0x1e0
0x494
0x63e
0x67a
0x714
0x731
0x738
0x7f8
0x8ce
0x8fa
0x918
0x92e
0x944
0x962
0x98a
0x9a4
0x9e4
0xd16
0xd30
0xdcb
0xf62
0xf86
0xf9c
0xfe0
0x120e
0x12e4
0x12e9
0x12fa
0x1352
0x1362
0x13a8
0x13b2
0x13da
0x1408
0x1412
0x1452
0x146e
0x151a
0x1578
0x1582
0x1670
0x1732
0x1832
0x1848
0x18ba
0x18e7
0x194a
0x19c6
0x19da
0x1abf
0x1ad3
0x1ae7
0x1f00
0x2040
0x2104
0x22d8
0x266c
0x26ff
0x27c6
0x28bc
0x28d9
0x2ae9
0x2b5b
0x2ba7
0x2ca4
0x2cb8
0x2da4
0x2dbc
0x2ec2
0x2f9a
0x3027
0x307d
0x3099
