0x150	0x166	0x15d++0	32
0x158	0x166	0x143++32	32
0x15c	0x166	0x143++64	32
0x291	0x296	0x0	32
0x31b	0x7db	0x40	32
0x328	0x348	0x315++0	32
0x32f	0x395	0x315++32	32
0x336	0x3bd	0x315++64	32
0x416	0x41c	0x0	32
0x426	0x495	0x40	32
0x426	0x4a9	0x40	32
0x43b	0x545	0x7db++96	32
0x43b	0x54d	0x7db++96	32
0x447	0x461	0x420++32	32
0x447	0x553	0x420++32	32
0x453	0x47a	0x420++64	32
0x453	0x490	0x420++64	32
0x4b0	0x4bb	0x420++96	32
0x55d	0x5b2	0x588++0	32
0x56f	0x5b2	0x557++32	32
0x573	0x5b2	0x557++64	32
0x57a	0x5b2	0x557++96	32
0x581	0x5b2	0x557++128	32
0x587	0x5b2	0x557++160	32
0x617	0x61c	0x0	32
0x7e1	0x420	0x40	32
0x1070xe1	0x1110xe1	0xfa0xe1++0	32
0x1070x112	0x1110x112	0xfa0x112++0	32
0x1830x167	0x18d0x167	0x1800x167++0	32
0x1830x1a6	0x18d0x1a6	0x1800x1a6++0	32
0x1830x1d6	0x18d0x1d6	0x1800x1d6++0	32
0x1830x1eb	0x18d0x1eb	0x1800x1eb++0	32
0x1830x208	0x18d0x208	0x1800x208++0	32
0x1830x21d	0x18d0x21d	0x1800x21d++0	32
0x1830x232	0x18d0x232	0x1800x232++0	32
0x7cb0x735	0x7cf0x735	0x0	320
0x7cb0x754	0x7cf0x754	0x0	320
0x7cb0x77d	0x7cf0x77d	0x0	320
