0x0	30
0x40	22
0xd	42
0xce	18
0xe9	6
0x11a	6
0x12f	6
0x16f	6
0x196	6
0x1ae	6
0x1c3	6
0x1de	6
0x1f3	6
0x210	6
0x225	6
0x23a	6
0x266	6
0x275	14
0x2ba	6
0x2dc	6
0x2f2	220
0x404	231
0x45d	5314
0x48b	382
0x530	14
0x6e5	6
0x707	6
0x79b0x735	814
0x7c70x735	16
0x28c	0
0x410	0
0x611	0
0xd7	15
0x247	241
0x3e4	18
0xed	17
0x5d4	15
0x11e	17
0x5ec	15
0x133	23
0x13f	104
0x604	232
0x173	17
0x63f	215
0x19a	23
0x1b2	17
0x6a3	215
0x1c7	29
0x6a9	25
0x1e2	17
0x716	215
0x1f7	17
0x71c	215
0x722	9
0x214	17
0x724	215
0x229	17
0x72a	15
0x23e	17
0x72f	215
0x25f	20
0x26a	223
0x27b	241
0x2a0	33
0x28d	266
0x2b3	20
0x2be	675
0x2e0	18
0x2e9	25
0x735	21
0x2fc	4
0x2ff	30887
0x3ee	218
0x7d6	105
0x5c8	5029
0x411	822
0x5b8	12
0x5b3	12
0x4e6	5181
0x4c7	23
0x521	39
0x536	12
0x53b	35
0x54b	937
0x5bd	27
0x3f9	226
0x612	740
0x6de	20
0x6e9	32
0x700	20
0x70b	10024
0x75a	32
0x844	12
0x847	12
0x84a	12
0x84d	12
0x850	12
0x853	12
0x856	12
0x859	12
0x85c	12
0x85f	12
0x862	12
0x865	12
0x868	12
0x86b	12
0xc4	25
0xe1	22
0x112	22
0x127	22
0x167	22
0x18e	22
0x1a6	22
0x1bb	22
0x1d6	22
0x1eb	22
0x200	15
0x208	22
0x21d	22
0x232	22
0x4b	22
0x56	22
0x61	22
0x6c	22
0x77	22
0x82	22
0x8d	22
0x98	22
0xa3	22
0xae	22
0xb9	22
0x258	214
0x2ac	211
0x4d0	59
0x6c6	10
0x6fb	14
0xdf0xc4	1
0xdf0x18e	1
0xdf0x1bb	1
0xdf0x200	1
0xf60xe1	71
0xf60x112	71
0x17c0x167	43
0x17c0x1a6	43
0x17c0x1d6	43
0x17c0x1eb	43
0x17c0x208	43
0x17c0x21d	43
0x17c0x232	43
0x6a00x735	11
0x7540x735	17
0x77d0x735	29
0x7880x735	36
0x7950x735	17
0x7d20x735	13
0x7d00x735	3
0x681B0x19a	6
0x693B0x19a	6
0x645B0x19a	25
0x67aB0x19a	20
0x685B0x19a	631
0x697B0x19a	18
0x662B0x19a	10
0x6a00x645B0x19a	11
0x79b0x77dB0x53b	814
0x7c70x77dB0x53b	16
0x77dB0x53b	29
0x7880x77dB0x53b	36
0x7950x77dB0x53b	17
0x7d20x77dB0x53b	13
0x7d00x77dB0x53b	3
0x79b0x754B0x75a	814
0x7c70x754B0x75a	16
0x754B0x75a	17
0x77d0x754B0x75a	29
0x7880x754B0x75a	36
0x7950x754B0x75a	17
0x7d20x754B0x75a	13
0x7d00x754B0x75a	3
