0x0	0x1f7	14640
0x0	0x25c	2147483647
0x0	0x328	6501686
0x0	0x3a0	3683638
0x0	0x5ef	2147483647
0x0	0x60a	13622
0x0	0x60f	3355697
0x0	0x62e	25649
0x0	0x682	13622
0x0	0x687	3355697
0x0	0x6a5	2147483647
0x0	0x6b3	3355697
0x0	0x6f2	842478902
0x0	0x6f7	3355697
0x0	0x71d	3355697
0x0	0x724	2147483647
0x0	0x7fc	2147483647
0x0	0x807	3355697
0x0	0x84c	2147483647
0x0	0x8b1	3355697
0x0	0x901	3355697
0x0	0x9cb	2147483647
0x0	0xa86	2147483647
0x0	0xa95	3355697
0x0	0xb17	3355697
0x0	0xd19	3355697
0x0	0xd3f	3355697
0x0	0xe5e	13622
0x0	0xf63	2147483647
0x0	0x135e	3487031
0x0	0x136f	3224881
0x0	0x1533	12342
0x0	0x15b4	2147483647
0x0	0x15e2	26166
0x0	0x15f2	2147483647
0x0	0x1693	2147483647
0x0	0x17c4	6447409
0x0	0x1914	909128240
0x0	0x1a9f	14640
0x0	0x1b1b	3224881
0x0	0x1b4c	2147483647
0x0	0x1c10	2147483647
0x0	0x1dcf	2147483647
0x0	0x2178	2147483647
0x0	0x225c	2147483647
0x0	0x228c	892547382
0x0	0x237a	2147483647
0x0	0x247a	2147483647
0x0	0x2481	3551280
0x0	0x2552	13622
0x0	0x25dc	808596790
0x0	0x25e1	3224881
0x0	0x27a2	14386
0x0	0x27cc	959461681
0x0	0x2807	2147483647
0x0	0x29ae	808596790
0x0	0x29ce	811676982
0x0	0x2a74	808596790
0x0	0x2a94	811676982
0x0	0x2a9e	3747893
0x0	0x2aa7	3551537
0x0	0x2b56	2147483647
0x0	0x2bc2	2147483647
0x0	0x2ed1	2147483647
0x0	0x3022	2147483647
0x0	0x3041	14640
0x0	0x30bf	3224881
0x0	0x30f0	2147483647
0x0	0x3223	3682609
0x0	0x3379	3682609
0x0	0x39ca	1667511606
0x0	0x3a53	3224881
0x0	0x3a84	2147483647
0x0	0x3b51	1714644529
0x0	0x3dc5	1714644529
0x0	0x3fb3	3553635
0x0	0x3fd5	12598
