0x10d
0x166
0x229
0x25f
0x3c1
0x3f3
0x490
0x54b
0x5bc
0x68e
0x693
0x746
0x81f
0x85d
0x889
0x917
0x92b
0x964
0x969
0x98a
0x98f
0x9b0
0x9b5
0x9dc
0x9e1
0xa0d
0xa51
0xa7d
0xbb9
0xbda
0xbdf
0xc05
0xf10
0xf34
0x1048
0x109b
0x128f
0x13c8
0x140e
0x142f
0x1436
0x153e
0x161c
0x163b
0x1672
0x167b
0x170f
0x17a0
0x18d7
0x18fe
0x1a36
0x1aa6
0x1c0f
0x1c46
0x1f43
0x1fd9
0x1fe0
0x2291
0x22f2
0x231c
0x243a
0x24a0
0x25b1
0x2794
0x27f6
0x2858
0x2876
0x299c
0x2a7b
0x2b6b
0x2c62
0x2dae
0x2f2e
0x3020
0x3056
