0x119	0x6535	320
0x53b	0x3235	320
0x53b	0x3237	318
0x73b	0x3235	320
0x73b	0x3237	318
0xd47	0x3835	320
0xf71	0x363130	320
0x1625	0x313435	320
0x164b	0x323735	320
0x169b	0x353235	320
0x178b	0x623438	320
0x1884	0x3835	108
0x1884	0x3761	320
0x14a	0x33353738303633	320
0x14a	0x313436313033	320
0x14a	0x3532396165	320
0x14a	0x6237356433	320
0x14a	0x63333738646161	320
0x1b0	0x33353738303633	2147483647
0x1b0	0x313436313033	2147483647
0x1b0	0x3532396165	2147483647
0x1b0	0x6237356433	2147483647
0x1b0	0x63333738646161	2147483647
0x264	0x33353738303633	320
0x264	0x313436313033	320
0x264	0x3532396165	320
0x264	0x6237356433	320
0x264	0x63333738646161	320
0x62a	0x3033	320
0xc4e	0x393235	946026339
0xc4e	0x623438	943338848
0xc4e	0x31656530	121046120
0x1140	0x393235	946026339
0x1140	0x623438	943338848
0x1140	0x31656530	121046120
0x1436	0x3237	320
0x14f4	0x393235	946026339
0x14f4	0x623438	943338848
0x14f4	0x31656530	121046120
0x152a	0x3033	320
0x15ba	0x3033	320
0x1798	0x31656530	320
0x17bb	0x33353738303633	320
0x17bb	0x313436313033	320
0x17bb	0x3532396165	320
0x17bb	0x6237356433	320
0x17bb	0x63333738646161	320
0x17c2	0x61353931	320
0x185a	0x33353738303633	320
0x185a	0x313436313033	320
0x185a	0x3532396165	320
0x185a	0x6237356433	320
0x185a	0x63333738646161	320
