0x15d
0x175
0x1f4
0x303
0x5f9
0x686
0x7a0
0x8df
0xa14
0xa7c
0xcc0
0xdd8
0xf7f
0x1182
0x1302
0x1444
0x1464
0x148c
0x14c5
0x14f1
0x14f8
0x151a
0x152a
0x15a0
0x15c8
0x17c7
0x1866
0x1875
0x1895
